family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	2	1	2	boundary	0
1	7	1	7	good_allowed	5760
1	8	1	8	boundary	0
1	9	1	9	good_allowed	5760
1	10	1	10	good_allowed	5376
1	14	1	14	good_allowed	5376
1	19	1	19	good_allowed	5376
1	21	1	21	good_allowed	5760
1	22	1	22	good_allowed	5376
1	24	1	24	boundary	0
1	25	1	25	good_allowed	5376
1	34	1	34	good_allowed	5376
1	35	1	35	boundary	0
1	36	1	36	boundary	0
1	37	1	37	boundary	0
1	38	1	38	good_allowed	5376
1	47	1	47	good_allowed	5376
1	48	1	48	boundary	0
1	50	1	50	good_allowed	5376
1	51	1	51	good_allowed	5760
1	53	1	53	good_allowed	5376
1	58	1	58	good_allowed	5376
1	62	1	62	good_allowed	5376
1	63	1	63	good_allowed	5760
1	64	1	64	boundary	0
1	65	1	65	good_allowed	5760
1	70	1	70	boundary	0
1	71	1	71	boundary	0
1	72	1	72	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	3	1	3	boundary	0
2	6	1	6	good_allowed	5376
2	8	1	8	boundary	0
2	9	1	9	boundary	0
2	10	1	10	good_allowed	4992
2	12	1	12	good_allowed	5376
2	13	1	13	good_allowed	5376
2	14	1	14	good_allowed	5376
2	17	1	17	good_allowed	5376
2	22	1	22	good_allowed	4992
2	24	1	24	boundary	0
2	25	1	25	boundary	0
2	26	1	26	good_allowed	5376
2	27	1	27	boundary	0
2	28	1	28	good_allowed	5376
2	30	1	30	good_allowed	5376
2	35	1	35	boundary	0
2	38	1	38	boundary	0
2	43	1	43	good_allowed	5376
2	45	1	45	good_allowed	5376
2	46	1	46	boundary	0
2	47	1	47	good_allowed	5376
2	48	1	48	boundary	0
2	49	1	49	boundary	0
2	51	1	51	good_allowed	4992
2	56	1	56	good_allowed	5376
2	59	1	59	good_allowed	5376
2	60	1	60	good_allowed	5376
2	61	1	61	good_allowed	5376
2	63	1	63	good_allowed	4992
2	64	1	64	boundary	0
2	65	1	65	boundary	0
2	67	1	67	good_allowed	5376
2	70	1	70	boundary	0
2	72	1	72	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	4	1	4	good_allowed	5760
3	8	1	8	good_allowed	5760
3	9	1	9	good_allowed	5760
3	14	1	14	good_allowed	5760
3	17	1	17	good_allowed	5760
3	18	1	18	good_allowed	5760
3	26	1	26	good_allowed	5760
3	27	1	27	boundary	0
3	30	1	30	good_allowed	5760
3	31	1	31	boundary	0
3	33	1	33	boundary	0
3	40	1	40	boundary	0
3	42	1	42	boundary	0
3	43	1	43	good_allowed	5760
3	46	1	46	boundary	0
3	47	1	47	good_allowed	5760
3	55	1	55	good_allowed	5760
3	56	1	56	good_allowed	5760
3	59	1	59	good_allowed	5760
3	64	1	64	good_allowed	5760
3	65	1	65	good_allowed	5760
3	69	1	69	good_allowed	5760
3	72	1	72	boundary	0
3	1	0	infinity	boundary	0
