family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	2	1	2	good_allowed	26496
1	4	1	4	good_allowed	26688
1	6	1	6	good_allowed	24192
1	13	1	13	good_allowed	25344
1	16	1	16	good_allowed	24192
1	19	1	19	good_allowed	26880
1	20	1	20	good_allowed	28800
1	22	1	22	good_allowed	24192
1	24	1	24	good_allowed	25344
1	26	1	26	good_allowed	24192
1	29	1	29	good_allowed	28800
1	31	1	31	good_allowed	28800
1	34	1	34	good_allowed	25344
1	36	1	36	good_allowed	24192
1	38	1	38	good_allowed	28800
1	41	1	41	good_allowed	26688
1	42	1	42	good_allowed	28032
1	43	1	43	good_allowed	29376
1	45	1	45	good_allowed	28800
1	47	1	47	good_allowed	24192
1	51	1	51	good_allowed	24192
1	54	1	54	good_allowed	26496
1	56	1	56	good_allowed	28800
1	57	1	57	good_allowed	26880
1	58	1	58	boundary	0
1	59	1	59	good_allowed	26880
1	62	1	62	good_allowed	29376
1	65	1	65	good_allowed	26688
1	66	1	66	good_allowed	28032
1	69	1	69	good_allowed	24192
1	71	1	71	good_allowed	29376
1	72	1	72	good_allowed	28032
1	77	1	77	good_allowed	24192
1	80	1	80	good_allowed	26496
1	81	1	81	boundary	0
1	82	1	82	good_allowed	26496
1	85	1	85	good_allowed	24192
1	90	1	90	good_allowed	28032
1	91	1	91	good_allowed	29376
1	93	1	93	good_allowed	24192
1	96	1	96	good_allowed	28032
1	97	1	97	good_allowed	26688
1	100	1	100	good_allowed	29376
1	103	1	103	good_allowed	26880
1	104	1	104	boundary	0
1	105	1	105	good_allowed	26880
1	106	1	106	good_allowed	28800
1	108	1	108	good_allowed	26496
1	111	1	111	good_allowed	24192
1	115	1	115	good_allowed	24192
1	117	1	117	good_allowed	28800
1	119	1	119	good_allowed	29376
1	120	1	120	good_allowed	28032
1	121	1	121	good_allowed	26688
1	124	1	124	good_allowed	28800
1	126	1	126	good_allowed	24192
1	128	1	128	good_allowed	25344
1	131	1	131	good_allowed	28800
1	133	1	133	good_allowed	28800
1	136	1	136	good_allowed	24192
1	138	1	138	good_allowed	25344
1	140	1	140	good_allowed	24192
1	142	1	142	good_allowed	28800
1	143	1	143	good_allowed	26880
1	146	1	146	good_allowed	24192
1	149	1	149	good_allowed	25344
1	156	1	156	good_allowed	24192
1	158	1	158	good_allowed	26688
1	160	1	160	good_allowed	26496
1	161	1	161	boundary	0
1	162	1	162	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	4	1	4	good_allowed	30912
2	5	1	5	good_allowed	26496
2	7	1	7	good_allowed	25536
2	9	1	9	good_allowed	30144
2	11	1	11	good_allowed	27456
2	18	1	18	good_allowed	30144
2	23	1	23	good_allowed	26496
2	28	1	28	good_allowed	28800
2	29	1	29	good_allowed	26496
2	32	1	32	good_allowed	26688
2	33	1	33	good_allowed	25920
2	41	1	41	good_allowed	30912
2	43	1	43	good_allowed	28608
2	45	1	45	good_allowed	26496
2	56	1	56	good_allowed	26688
2	58	1	58	boundary	0
2	59	1	59	boundary	0
2	64	1	64	good_allowed	28800
2	65	1	65	good_allowed	26496
2	70	1	70	good_allowed	25536
2	72	1	72	good_allowed	28608
2	74	1	74	good_allowed	27456
2	78	1	78	good_allowed	26496
2	79	1	79	good_allowed	25920
2	84	1	84	good_allowed	25920
2	85	1	85	good_allowed	26496
2	89	1	89	good_allowed	27456
2	91	1	91	good_allowed	28608
2	93	1	93	good_allowed	25536
2	98	1	98	good_allowed	26496
2	99	1	99	good_allowed	28800
2	104	1	104	boundary	0
2	105	1	105	boundary	0
2	107	1	107	good_allowed	26688
2	118	1	118	good_allowed	26496
2	120	1	120	good_allowed	28608
2	122	1	122	good_allowed	30912
2	130	1	130	good_allowed	25920
2	131	1	131	good_allowed	26688
2	134	1	134	good_allowed	26496
2	135	1	135	good_allowed	28800
2	140	1	140	good_allowed	26496
2	145	1	145	good_allowed	30144
2	152	1	152	good_allowed	27456
2	154	1	154	good_allowed	30144
2	156	1	156	good_allowed	25536
2	158	1	158	good_allowed	26496
2	159	1	159	good_allowed	30912
2	162	1	162	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	2	1	2	good_allowed	23040
3	3	1	3	good_allowed	23040
3	4	1	4	good_allowed	26880
3	5	1	5	good_allowed	23040
3	6	1	6	good_allowed	24192
3	7	1	7	good_allowed	26880
3	8	1	8	good_allowed	26880
3	13	1	13	good_allowed	23040
3	15	1	15	good_allowed	21888
3	17	1	17	good_allowed	29568
3	19	1	19	good_allowed	29568
3	21	1	21	good_allowed	26496
3	22	1	22	good_allowed	26880
3	24	1	24	good_allowed	24192
3	25	1	25	good_allowed	23040
3	26	1	26	good_allowed	23040
3	27	1	27	good_allowed	24192
3	29	1	29	good_allowed	23040
3	30	1	30	good_allowed	25344
3	31	1	31	good_allowed	26496
3	32	1	32	good_allowed	26880
3	34	1	34	good_allowed	24192
3	36	1	36	good_allowed	23040
3	37	1	37	good_allowed	26880
3	38	1	38	good_allowed	25344
3	39	1	39	good_allowed	26880
3	40	1	40	good_allowed	26880
3	41	1	41	good_allowed	26880
3	43	1	43	good_allowed	25344
3	45	1	45	good_allowed	23040
3	46	1	46	good_allowed	26880
3	48	1	48	good_allowed	29568
