family	n	d	parameter	status	jacobian_order
4	0	1	0	boundary	0
4	1	1	1	boundary	0
4	3	1	3	good_allowed	21696
4	6	1	6	good_allowed	23616
4	9	1	9	good_allowed	23424
4	10	1	10	good_allowed	20640
4	11	1	11	good_allowed	23424
4	12	1	12	good_allowed	22848
4	13	1	13	good_allowed	21216
4	15	1	15	good_allowed	24096
4	17	1	17	good_allowed	26784
4	18	1	18	good_allowed	23328
4	19	1	19	good_allowed	22944
4	21	1	21	good_allowed	19488
4	24	1	24	boundary	0
4	25	1	25	good_allowed	22848
4	29	1	29	good_allowed	24096
4	30	1	30	good_allowed	24096
4	33	1	33	good_allowed	20640
4	35	1	35	good_allowed	24192
4	37	1	37	boundary	0
4	38	1	38	good_allowed	21216
4	41	1	41	good_allowed	21120
4	42	1	42	good_allowed	26784
4	47	1	47	boundary	0
4	48	1	48	good_allowed	19968
4	49	1	49	good_allowed	24192
4	51	1	51	good_allowed	21600
4	52	1	52	good_allowed	22368
4	53	1	53	good_allowed	22944
4	54	1	54	good_allowed	24000
4	55	1	55	good_allowed	21600
4	56	1	56	good_allowed	22176
4	58	1	58	good_allowed	21888
4	60	1	60	good_allowed	22752
4	62	1	62	good_allowed	21600
4	65	1	65	good_allowed	24768
4	67	1	67	good_allowed	23424
4	71	1	71	good_allowed	21696
4	74	1	74	good_allowed	25440
4	78	1	78	good_allowed	19488
4	83	1	83	good_allowed	23040
4	84	1	84	good_allowed	22080
4	85	1	85	good_allowed	22752
4	89	1	89	good_allowed	23424
4	93	1	93	good_allowed	21504
4	94	1	94	good_allowed	26784
4	95	1	95	boundary	0
4	96	1	96	good_allowed	23520
4	97	1	97	good_allowed	25440
4	99	1	99	good_allowed	20064
4	106	1	106	boundary	0
4	108	1	108	good_allowed	24000
4	109	1	109	good_allowed	24192
4	110	1	110	good_allowed	24768
4	112	1	112	good_allowed	25440
4	113	1	113	good_allowed	22368
4	115	1	115	good_allowed	21216
4	124	1	124	good_allowed	26112
4	129	1	129	good_allowed	23040
4	132	1	132	good_allowed	24864
4	133	1	133	good_allowed	23328
4	134	1	134	good_allowed	23040
4	137	1	137	good_allowed	23520
4	140	1	140	good_allowed	20544
4	148	1	148	good_allowed	24192
4	150	1	150	boundary	0
4	1	0	infinity	boundary	0
