family	n	d	parameter	status	jacobian_order
4	0	1	0	boundary	0
4	1	1	1	boundary	0
4	3	1	3	good_allowed	29184
4	4	1	4	good_allowed	27744
4	7	1	7	good_allowed	33792
4	8	1	8	good_allowed	35328
4	9	1	9	good_allowed	29184
4	14	1	14	boundary	0
4	15	1	15	boundary	0
4	17	1	17	good_allowed	29376
4	18	1	18	good_allowed	25344
4	21	1	21	good_allowed	26688
4	22	1	22	good_allowed	24192
4	23	1	23	good_allowed	26496
4	26	1	26	boundary	0
4	27	1	27	good_allowed	28416
4	28	1	28	good_allowed	29376
4	32	1	32	good_allowed	33792
4	33	1	33	good_allowed	30912
4	34	1	34	good_allowed	24288
4	35	1	35	good_allowed	28128
4	36	1	36	good_allowed	26112
4	37	1	37	good_allowed	30240
4	40	1	40	boundary	0
4	44	1	44	good_allowed	29376
4	46	1	46	good_allowed	29184
4	47	1	47	boundary	0
4	48	1	48	good_allowed	32352
4	49	1	49	good_allowed	27840
4	50	1	50	good_allowed	25536
4	53	1	53	good_allowed	29376
4	55	1	55	good_allowed	27072
4	58	1	58	good_allowed	26688
4	59	1	59	good_allowed	28032
4	61	1	61	good_allowed	27840
4	65	1	65	good_allowed	21888
4	66	1	66	good_allowed	26688
4	67	1	67	good_allowed	25536
4	69	1	69	good_allowed	27840
4	70	1	70	good_allowed	30720
4	71	1	71	good_allowed	26496
4	73	1	73	good_allowed	30816
4	74	1	74	good_allowed	30720
4	75	1	75	good_allowed	33792
4	78	1	78	good_allowed	26688
4	79	1	79	good_allowed	26688
4	86	1	86	good_allowed	28032
4	88	1	88	good_allowed	29280
4	91	1	91	good_allowed	27648
4	92	1	92	good_allowed	27840
4	94	1	94	boundary	0
4	96	1	96	good_allowed	25440
4	97	1	97	good_allowed	27168
4	102	1	102	good_allowed	26208
4	103	1	103	good_allowed	30720
4	104	1	104	boundary	0
4	105	1	105	good_allowed	28032
4	106	1	106	good_allowed	28032
4	108	1	108	boundary	0
4	109	1	109	good_allowed	28512
4	110	1	110	good_allowed	25920
4	113	1	113	good_allowed	27744
4	114	1	114	good_allowed	25920
4	118	1	118	good_allowed	25536
4	122	1	122	good_allowed	29184
4	123	1	123	good_allowed	27936
4	129	1	129	good_allowed	29376
4	130	1	130	good_allowed	25440
4	131	1	131	good_allowed	28032
4	132	1	132	good_allowed	28128
4	135	1	135	good_allowed	24288
4	136	1	136	good_allowed	30912
4	137	1	137	good_allowed	27840
4	138	1	138	good_allowed	33792
4	143	1	143	good_allowed	25920
4	145	1	145	good_allowed	24288
4	148	1	148	good_allowed	30720
4	149	1	149	good_allowed	32352
4	151	1	151	good_allowed	29952
4	153	1	153	good_allowed	25920
4	155	1	155	boundary	0
4	159	1	159	good_allowed	26784
4	160	1	160	good_allowed	27936
4	165	1	165	good_allowed	29472
4	166	1	166	boundary	0
4	1	0	infinity	boundary	0
