family	n	d	parameter	status	jacobian_order
4	0	1	0	boundary	0
4	1	1	1	boundary	0
4	5	1	5	good_allowed	5088
4	9	1	9	good_allowed	5088
4	10	1	10	boundary	0
4	11	1	11	good_allowed	4608
4	12	1	12	good_allowed	5376
4	13	1	13	boundary	0
4	15	1	15	boundary	0
4	18	1	18	good_allowed	4992
4	20	1	20	good_allowed	5088
4	23	1	23	good_allowed	5088
4	25	1	25	good_allowed	4608
4	26	1	26	good_allowed	4992
4	28	1	28	boundary	0
4	30	1	30	good_allowed	5376
4	31	1	31	good_allowed	4512
4	34	1	34	good_allowed	5376
4	35	1	35	good_allowed	6336
4	36	1	36	boundary	0
4	39	1	39	good_allowed	4800
4	40	1	40	good_allowed	4320
4	42	1	42	good_allowed	4608
4	45	1	45	good_allowed	5376
4	46	1	46	good_allowed	4032
4	48	1	48	good_allowed	5664
4	51	1	51	good_allowed	5376
4	52	1	52	good_allowed	4512
4	59	1	59	good_allowed	4032
4	60	1	60	boundary	0
4	62	1	62	good_allowed	4320
4	63	1	63	good_allowed	4320
4	64	1	64	good_allowed	6336
4	70	1	70	boundary	0
4	1	0	infinity	boundary	0
