family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	3	1	3	good_allowed	8640
1	4	1	4	good_allowed	8064
1	8	1	8	boundary	0
1	9	1	9	boundary	0
1	10	1	10	boundary	0
1	13	1	13	good_allowed	9216
1	16	1	16	boundary	0
1	17	1	17	good_allowed	8064
1	19	1	19	good_allowed	9216
1	20	1	20	boundary	0
1	21	1	21	good_allowed	8064
1	22	1	22	good_allowed	8640
1	28	1	28	good_allowed	6912
1	30	1	30	good_allowed	8640
1	35	1	35	good_allowed	6912
1	39	1	39	boundary	0
1	40	1	40	good_allowed	9216
1	42	1	42	good_allowed	6912
1	44	1	44	boundary	0
1	46	1	46	good_allowed	6912
1	48	1	48	good_allowed	9216
1	49	1	49	boundary	0
1	53	1	53	good_allowed	6912
1	58	1	58	good_allowed	8640
1	60	1	60	good_allowed	6912
1	66	1	66	good_allowed	8640
1	67	1	67	good_allowed	8064
1	68	1	68	boundary	0
1	69	1	69	good_allowed	9216
1	71	1	71	good_allowed	8064
1	72	1	72	boundary	0
1	75	1	75	good_allowed	9216
1	78	1	78	boundary	0
1	79	1	79	boundary	0
1	80	1	80	boundary	0
1	84	1	84	good_allowed	8064
1	85	1	85	good_allowed	8640
1	87	1	87	boundary	0
1	88	1	88	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	2	1	2	good_allowed	7296
2	6	1	6	good_allowed	7296
2	8	1	8	good_allowed	9216
2	9	1	9	boundary	0
2	10	1	10	boundary	0
2	11	1	11	good_allowed	9216
2	14	1	14	good_allowed	7680
2	15	1	15	good_allowed	7296
2	17	1	17	boundary	0
2	19	1	19	good_allowed	7680
2	21	1	21	boundary	0
2	25	1	25	good_allowed	7296
2	27	1	27	good_allowed	9216
2	28	1	28	good_allowed	8064
2	32	1	32	good_allowed	7296
2	33	1	33	good_allowed	9216
2	34	1	34	boundary	0
2	35	1	35	good_allowed	8064
2	44	1	44	good_allowed	7296
2	45	1	45	good_allowed	7296
2	54	1	54	good_allowed	8064
2	55	1	55	boundary	0
2	56	1	56	good_allowed	9216
2	57	1	57	good_allowed	7296
2	61	1	61	good_allowed	8064
2	62	1	62	good_allowed	9216
2	64	1	64	good_allowed	7296
2	68	1	68	boundary	0
2	70	1	70	good_allowed	7680
2	72	1	72	boundary	0
2	74	1	74	good_allowed	7296
2	75	1	75	good_allowed	7680
2	78	1	78	good_allowed	9216
2	79	1	79	boundary	0
2	80	1	80	boundary	0
2	81	1	81	good_allowed	9216
2	83	1	83	good_allowed	7296
2	87	1	87	good_allowed	7296
2	88	1	88	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	4	1	4	good_allowed	9216
3	6	1	6	good_allowed	7680
3	7	1	7	good_allowed	9216
3	8	1	8	good_allowed	9216
3	9	1	9	good_allowed	9216
3	10	1	10	good_allowed	9216
3	11	1	11	good_allowed	9216
3	12	1	12	good_allowed	7680
3	13	1	13	good_allowed	7680
3	14	1	14	good_allowed	9216
3	15	1	15	good_allowed	7680
3	16	1	16	good_allowed	7680
3	17	1	17	good_allowed	9216
3	19	1	19	good_allowed	9216
3	20	1	20	good_allowed	9216
3	21	1	21	good_allowed	9216
3	22	1	22	good_allowed	9216
3	23	1	23	good_allowed	9216
3	24	1	24	boundary	0
3	25	1	25	good_allowed	9216
3	26	1	26	boundary	0
3	27	1	27	good_allowed	9216
3	28	1	28	good_allowed	9216
3	31	1	31	good_allowed	9216
3	32	1	32	good_allowed	9216
3	33	1	33	good_allowed	9216
3	34	1	34	boundary	0
3	35	1	35	good_allowed	9216
3	36	1	36	good_allowed	9216
3	37	1	37	good_allowed	7680
3	38	1	38	good_allowed	9216
3	39	1	39	good_allowed	7680
3	40	1	40	good_allowed	9216
3	41	1	41	good_allowed	7680
3	42	1	42	good_allowed	9216
3	47	1	47	good_allowed	9216
3	48	1	48	good_allowed	7680
3	49	1	49	good_allowed	9216
3	50	1	50	good_allowed	7680
3	51	1	51	good_allowed	9216
3	52	1	52	good_allowed	7680
3	53	1	53	good_allowed	9216
3	54	1	54	good_allowed	9216
3	55	1	55	boundary	0
3	56	1	56	good_allowed	9216
3	57	1	57	good_allowed	9216
3	58	1	58	good_allowed	9216
3	61	1	61	good_allowed	9216
3	62	1	62	good_allowed	9216
3	63	1	63	boundary	0
3	64	1	64	good_allowed	9216
3	65	1	65	boundary	0
3	66	1	66	good_allowed	9216
3	67	1	67	good_allowed	9216
3	68	1	68	good_allowed	9216
3	69	1	69	good_allowed	9216
3	70	1	70	good_allowed	9216
3	72	1	72	good_allowed	9216
3	73	1	73	good_allowed	7680
3	74	1	74	good_allowed	7680
3	75	1	75	good_allowed	9216
3	76	1	76	good_allowed	7680
3	77	1	77	good_allowed	7680
3	78	1	78	good_allowed	9216
3	79	1	79	good_allowed	9216
3	80	1	80	good_allowed	9216
3	81	1	81	good_allowed	9216
3	82	1	82	good_allowed	9216
3	83	1	83	good_allowed	7680
3	85	1	85	good_allowed	9216
3	88	1	88	boundary	0
3	1	0	infinity	boundary	0
