family	n	d	parameter	status	jacobian_order
4	0	1	0	boundary	0
4	1	1	1	boundary	0
4	2	1	2	good_allowed	1248
4	3	1	3	good_allowed	1536
4	5	1	5	good_allowed	1536
4	6	1	6	boundary	0
4	7	1	7	boundary	0
4	8	1	8	good_allowed	1536
4	9	1	9	boundary	0
4	10	1	10	good_allowed	1728
4	13	1	13	boundary	0
4	15	1	15	boundary	0
4	17	1	17	good_allowed	1536
4	23	1	23	good_allowed	1344
4	24	1	24	good_allowed	1536
4	25	1	25	boundary	0
4	26	1	26	good_allowed	1728
4	27	1	27	good_allowed	1728
4	28	1	28	boundary	0
4	30	1	30	boundary	0
4	31	1	31	boundary	0
4	32	1	32	good_allowed	1536
4	33	1	33	good_allowed	1344
4	35	1	35	good_allowed	1248
4	36	1	36	boundary	0
4	1	0	infinity	boundary	0
