family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	7	1	7	good_allowed	26688
1	10	1	10	good_allowed	33792
1	11	1	11	good_allowed	25536
1	12	1	12	good_allowed	27840
1	15	1	15	good_allowed	28800
1	16	1	16	good_allowed	30720
1	20	1	20	good_allowed	29184
1	21	1	21	good_allowed	29184
1	22	1	22	good_allowed	28800
1	24	1	24	good_allowed	27264
1	26	1	26	good_allowed	29184
1	27	1	27	good_allowed	29952
1	31	1	31	good_allowed	29952
1	32	1	32	good_allowed	29184
1	33	1	33	good_allowed	29184
1	35	1	35	good_allowed	27264
1	38	1	38	good_allowed	29952
1	39	1	39	good_allowed	27840
1	41	1	41	good_allowed	29952
1	52	1	52	good_allowed	33792
1	53	1	53	good_allowed	30720
1	54	1	54	good_allowed	28800
1	55	1	55	good_allowed	29184
1	61	1	61	good_allowed	30720
1	62	1	62	good_allowed	33792
1	63	1	63	good_allowed	25536
1	64	1	64	good_allowed	26688
1	67	1	67	good_allowed	29952
1	70	1	70	good_allowed	29952
1	71	1	71	good_allowed	27840
1	72	1	72	good_allowed	25536
1	73	1	73	good_allowed	26688
1	83	1	83	good_allowed	27264
1	86	1	86	boundary	0
1	89	1	89	good_allowed	27264
1	99	1	99	good_allowed	26688
1	100	1	100	good_allowed	25536
1	101	1	101	good_allowed	27840
1	102	1	102	good_allowed	29952
1	105	1	105	good_allowed	29952
1	108	1	108	good_allowed	26688
1	109	1	109	good_allowed	25536
1	110	1	110	good_allowed	33792
1	111	1	111	good_allowed	30720
1	117	1	117	good_allowed	29184
1	118	1	118	good_allowed	28800
1	119	1	119	good_allowed	30720
1	120	1	120	good_allowed	33792
1	131	1	131	good_allowed	29952
1	133	1	133	good_allowed	27840
1	134	1	134	good_allowed	29952
1	137	1	137	good_allowed	27264
1	139	1	139	good_allowed	29184
1	140	1	140	good_allowed	29184
1	141	1	141	good_allowed	29952
1	145	1	145	good_allowed	29952
1	146	1	146	good_allowed	29184
1	148	1	148	good_allowed	27264
1	150	1	150	good_allowed	28800
1	151	1	151	good_allowed	29184
1	152	1	152	good_allowed	29184
1	156	1	156	good_allowed	30720
1	157	1	157	good_allowed	28800
1	160	1	160	good_allowed	27840
1	161	1	161	good_allowed	25536
1	162	1	162	good_allowed	33792
1	165	1	165	good_allowed	26688
1	171	1	171	boundary	0
1	172	1	172	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	2	1	2	good_allowed	27456
2	3	1	3	good_allowed	36864
2	4	1	4	good_allowed	29184
2	5	1	5	good_allowed	32832
2	7	1	7	good_allowed	30720
2	8	1	8	good_allowed	30144
2	10	1	10	good_allowed	26112
2	11	1	11	good_allowed	30144
2	12	1	12	good_allowed	28800
2	15	1	15	good_allowed	32256
2	16	1	16	good_allowed	33024
2	17	1	17	good_allowed	33024
2	19	1	19	good_allowed	29184
2	20	1	20	good_allowed	26112
2	22	1	22	good_allowed	29184
2	23	1	23	good_allowed	32256
2	26	1	26	good_allowed	26112
2	27	1	27	good_allowed	28800
2	30	1	30	good_allowed	29952
2	32	1	32	good_allowed	28800
2	34	1	34	good_allowed	27264
2	38	1	38	good_allowed	30720
2	39	1	39	good_allowed	29184
2	41	1	41	good_allowed	30720
2	43	1	43	good_allowed	29184
2	47	1	47	good_allowed	29184
2	52	1	52	good_allowed	26112
2	53	1	53	good_allowed	32256
2	54	1	54	good_allowed	33024
2	55	1	55	good_allowed	29184
2	56	1	56	good_allowed	27264
2	58	1	58	good_allowed	36864
2	61	1	61	good_allowed	33024
2	62	1	62	good_allowed	32256
2	63	1	63	good_allowed	30144
2	64	1	64	good_allowed	36864
2	65	1	65	good_allowed	30144
2	69	1	69	good_allowed	32832
2	71	1	71	good_allowed	29184
2	72	1	72	good_allowed	28800
2	73	1	73	good_allowed	36864
2	74	1	74	good_allowed	30720
2	75	1	75	good_allowed	29952
2	80	1	80	boundary	0
2	81	1	81	good_allowed	29184
2	82	1	82	good_allowed	29184
2	86	1	86	good_allowed	27456
2	87	1	87	good_allowed	27456
2	91	1	91	good_allowed	29184
2	92	1	92	good_allowed	29184
2	93	1	93	boundary	0
2	98	1	98	good_allowed	29952
2	99	1	99	good_allowed	30720
2	100	1	100	good_allowed	36864
2	101	1	101	good_allowed	28800
2	102	1	102	good_allowed	29184
2	104	1	104	good_allowed	32832
2	108	1	108	good_allowed	30144
2	109	1	109	good_allowed	36864
2	110	1	110	good_allowed	30144
2	111	1	111	good_allowed	32256
2	112	1	112	good_allowed	33024
2	115	1	115	good_allowed	36864
2	117	1	117	good_allowed	27264
2	118	1	118	good_allowed	29184
2	119	1	119	good_allowed	33024
2	120	1	120	good_allowed	32256
2	121	1	121	good_allowed	26112
2	126	1	126	good_allowed	29184
2	130	1	130	good_allowed	29184
2	132	1	132	good_allowed	30720
2	134	1	134	good_allowed	29184
2	135	1	135	good_allowed	30720
2	139	1	139	good_allowed	27264
2	141	1	141	good_allowed	28800
2	143	1	143	good_allowed	29952
2	146	1	146	good_allowed	28800
2	147	1	147	good_allowed	26112
2	150	1	150	good_allowed	32256
2	151	1	151	good_allowed	29184
2	153	1	153	good_allowed	26112
2	154	1	154	good_allowed	29184
2	156	1	156	good_allowed	33024
2	157	1	157	good_allowed	33024
