prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
13	1	0	1	4	8	3	inf
13	1	1	7	4	8	3	inf
13	1	2	5	4	8	3	inf
13	1	3	3	4	8	3	inf
13	2	0	5	4	8	3	inf
13	2	1	3	4	8	3	inf
13	2	2	1	4	8	3	inf
13	2	3	7	4	8	3	inf
17	1	0	0	2	6	3	1
17	1	0	1	2	6	3	12
17	1	0	2	2	6	3	0
17	1	0	3	2	6	3	5
17	1	0	4	2	6	3	16
17	1	0	5	2	6	3	inf
17	1	1	0	2	6	3	5
17	1	1	1	2	6	3	16
17	1	1	2	2	6	3	inf
17	1	1	3	2	6	3	1
17	1	1	4	2	6	3	12
17	1	1	5	2	6	3	0
17	2	0	0	2	6	3	16
17	2	0	1	2	6	3	5
17	2	0	2	2	6	3	inf
17	2	0	3	2	6	3	12
17	2	0	4	2	6	3	1
17	2	0	5	2	6	3	inf
17	2	1	0	2	6	3	12
17	2	1	1	2	6	3	1
17	2	1	2	2	6	3	inf
17	2	1	3	2	6	3	16
17	2	1	4	2	6	3	5
17	2	1	5	2	6	3	inf
19	1	0	0	3	6	2	1
19	1	0	1	3	6	2	10
19	1	0	4	3	6	2	9
19	1	0	5	3	6	2	18
19	1	1	0	3	6	2	9
19	1	1	1	3	6	2	18
19	1	1	2	3	6	2	1
19	1	1	3	3	6	2	10
19	1	2	2	3	6	2	9
19	1	2	3	3	6	2	18
19	1	2	4	3	6	2	1
19	1	2	5	3	6	2	10
19	2	0	0	3	6	2	18
19	2	0	1	3	6	3	inf
19	2	0	4	3	6	2	10
19	2	0	5	3	6	2	1
19	2	1	0	3	6	2	10
19	2	1	1	3	6	2	1
19	2	1	2	3	6	2	18
19	2	1	3	3	6	3	inf
19	2	2	2	3	6	2	10
19	2	2	3	3	6	2	1
19	2	2	4	3	6	2	18
19	2	2	5	3	6	3	inf
23	1	0	0	6	3	2	1
23	1	0	1	6	3	3	inf
23	1	0	2	6	3	2	1
23	1	1	0	6	3	3	17
23	1	1	1	6	3	2	22
23	1	1	2	6	3	2	22
23	1	2	0	6	3	2	1
23	1	2	1	6	3	2	1
23	1	2	2	6	3	3	inf
23	1	3	0	6	3	2	22
23	1	3	1	6	3	3	17
23	1	3	2	6	3	2	22
23	1	4	0	6	3	3	inf
23	1	4	1	6	3	2	1
23	1	4	2	6	3	2	1
23	1	5	0	6	3	2	22
23	1	5	1	6	3	2	22
23	1	5	2	6	3	3	17
23	2	0	0	6	3	2	22
23	2	0	1	6	3	3	17
23	2	0	2	6	3	2	22
23	2	1	0	6	3	3	inf
23	2	1	1	6	3	2	1
23	2	1	2	6	3	2	1
23	2	2	0	6	3	2	22
23	2	2	1	6	3	2	22
23	2	2	2	6	3	3	17
23	2	3	0	6	3	2	1
23	2	3	1	6	3	3	inf
23	2	3	2	6	3	2	1
23	2	4	0	6	3	3	17
23	2	4	1	6	3	2	22
23	2	4	2	6	3	2	22
23	2	5	0	6	3	2	1
23	2	5	1	6	3	2	1
23	2	5	2	6	3	3	inf
31	1	0	0	16	4	3	1
31	1	0	1	16	4	3	29
31	1	0	2	16	4	3	30
31	1	0	3	16	4	3	2
31	1	1	0	16	4	3	2
31	1	1	1	16	4	3	30
31	1	1	2	16	4	3	29
31	1	1	3	16	4	3	1
31	1	2	0	16	4	3	21
31	1	2	1	16	4	3	28
31	1	2	2	16	4	3	10
