family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	2	1	2	good_allowed	1728
1	3	1	3	good_allowed	1536
1	7	1	7	good_allowed	1536
1	9	1	9	good_allowed	1536
1	10	1	10	boundary	0
1	11	1	11	good_allowed	1536
1	12	1	12	good_allowed	1728
1	13	1	13	good_allowed	1536
1	16	1	16	good_allowed	1536
1	17	1	17	good_allowed	1728
1	18	1	18	boundary	0
1	19	1	19	good_allowed	1728
1	20	1	20	good_allowed	1536
1	23	1	23	good_allowed	1536
1	24	1	24	good_allowed	1728
1	25	1	25	good_allowed	1536
1	26	1	26	boundary	0
1	27	1	27	good_allowed	1536
1	29	1	29	good_allowed	1536
1	33	1	33	good_allowed	1536
1	34	1	34	good_allowed	1728
1	35	1	35	boundary	0
1	36	1	36	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	2	1	2	good_allowed	1728
2	4	1	4	good_allowed	1344
2	6	1	6	boundary	0
2	8	1	8	boundary	0
2	9	1	9	good_allowed	1344
2	10	1	10	boundary	0
2	11	1	11	boundary	0
2	13	1	13	good_allowed	1536
2	14	1	14	boundary	0
2	17	1	17	good_allowed	1536
2	18	1	18	good_allowed	1728
2	19	1	19	good_allowed	1728
2	20	1	20	good_allowed	1536
2	23	1	23	boundary	0
2	24	1	24	good_allowed	1536
2	26	1	26	boundary	0
2	27	1	27	boundary	0
2	28	1	28	good_allowed	1344
2	29	1	29	boundary	0
2	31	1	31	boundary	0
2	33	1	33	good_allowed	1344
2	35	1	35	good_allowed	1728
2	36	1	36	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	4	1	4	good_allowed	1536
3	6	1	6	boundary	0
3	7	1	7	good_allowed	1536
3	8	1	8	good_allowed	1536
3	9	1	9	good_allowed	1536
3	10	1	10	good_allowed	1536
3	11	1	11	good_allowed	1536
3	14	1	14	good_allowed	1536
3	16	1	16	good_allowed	1536
3	21	1	21	good_allowed	1536
3	23	1	23	good_allowed	1536
3	26	1	26	good_allowed	1536
3	27	1	27	good_allowed	1536
3	28	1	28	good_allowed	1536
3	29	1	29	good_allowed	1536
3	30	1	30	good_allowed	1536
3	31	1	31	boundary	0
3	33	1	33	good_allowed	1536
3	36	1	36	boundary	0
3	1	0	infinity	boundary	0
