prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
19	1	3	1	12	3	3	inf
19	1	7	0	12	3	3	inf
19	1	11	2	12	3	3	inf
19	2	1	0	12	3	3	inf
19	2	5	2	12	3	3	inf
19	2	9	1	12	3	3	inf
23	1	0	0	6	12	2	1
23	1	0	1	6	12	2	1
23	1	0	6	6	12	2	22
23	1	0	7	6	12	2	22
23	1	0	11	6	12	3	inf
23	1	1	4	6	12	2	22
23	1	1	5	6	12	2	22
23	1	1	9	6	12	3	inf
23	1	1	10	6	12	2	1
23	1	1	11	6	12	2	1
23	1	2	2	6	12	2	22
23	1	2	3	6	12	2	22
23	1	2	7	6	12	3	inf
23	1	2	8	6	12	2	1
23	1	2	9	6	12	2	1
23	1	3	0	6	12	2	22
23	1	3	1	6	12	2	22
23	1	3	5	6	12	3	inf
23	1	3	6	6	12	2	1
23	1	3	7	6	12	2	1
23	1	4	3	6	12	3	inf
23	1	4	4	6	12	2	1
23	1	4	5	6	12	2	1
23	1	4	10	6	12	2	22
23	1	4	11	6	12	2	22
23	1	5	1	6	12	3	inf
23	1	5	2	6	12	2	1
23	1	5	3	6	12	2	1
23	1	5	8	6	12	2	22
23	1	5	9	6	12	2	22
23	2	0	0	6	12	2	22
23	2	0	1	6	12	2	22
23	2	0	5	6	12	3	inf
23	2	0	6	6	12	2	1
23	2	0	7	6	12	2	1
23	2	1	3	6	12	3	inf
23	2	1	4	6	12	2	1
23	2	1	5	6	12	2	1
23	2	1	10	6	12	2	22
23	2	1	11	6	12	2	22
23	2	2	1	6	12	3	inf
23	2	2	2	6	12	2	1
23	2	2	3	6	12	2	1
23	2	2	8	6	12	2	22
23	2	2	9	6	12	2	22
23	2	3	0	6	12	2	1
23	2	3	1	6	12	2	1
23	2	3	6	6	12	2	22
23	2	3	7	6	12	2	22
23	2	3	11	6	12	3	inf
23	2	4	4	6	12	2	22
23	2	4	5	6	12	2	22
23	2	4	9	6	12	3	inf
23	2	4	10	6	12	2	1
23	2	4	11	6	12	2	1
23	2	5	2	6	12	2	22
23	2	5	3	6	12	2	22
23	2	5	7	6	12	3	inf
23	2	5	8	6	12	2	1
23	2	5	9	6	12	2	1
29	1	0	1	2	3	3	5
29	1	1	2	2	3	3	24
29	2	0	1	2	3	3	24
29	2	1	0	2	3	3	inf
29	2	1	2	2	3	3	5
31	1	0	1	6	6	3	2
31	1	0	4	6	6	3	29
31	1	1	0	6	6	3	inf
31	1	1	3	6	6	3	0
31	1	2	2	6	6	3	2
31	1	2	5	6	6	3	29
31	1	3	1	6	6	3	29
31	1	3	4	6	6	3	2
31	1	4	0	6	6	3	0
31	1	4	3	6	6	3	inf
31	1	5	2	6	6	3	29
31	1	5	5	6	6	3	2
31	2	0	1	6	6	3	29
31	2	0	4	6	6	3	2
31	2	1	0	6	6	3	0
31	2	1	3	6	6	3	inf
31	2	2	2	6	6	3	29
31	2	2	5	6	6	3	2
31	2	3	1	6	6	3	2
31	2	3	4	6	6	3	29
31	2	4	0	6	6	3	inf
31	2	4	3	6	6	3	0
31	2	5	2	6	6	3	2
31	2	5	5	6	6	3	29
37	1	0	6	11	11	3	0
37	1	1	10	11	11	3	0
37	1	2	3	11	11	3	0
37	1	3	7	11	11	3	0
37	1	4	0	11	11	3	0
37	1	5	4	11	11	3	0
37	1	6	8	11	11	3	0
37	1	7	1	11	11	3	0
37	1	8	5	11	11	3	0
37	1	9	9	11	11	3	0
37	1	10	2	11	11	3	0
37	2	0	6	11	11	3	0
37	2	0	10	11	11	3	inf
37	2	1	3	11	11	3	inf
37	2	1	10	11	11	3	0
37	2	2	3	11	11	3	0
37	2	2	7	11	11	3	inf
37	2	3	0	11	11	3	inf
37	2	3	7	11	11	3	0
37	2	4	0	11	11	3	0
37	2	4	4	11	11	3	inf
37	2	5	4	11	11	3	0
37	2	5	8	11	11	3	inf
37	2	6	1	11	11	3	inf
37	2	6	8	11	11	3	0
37	2	7	1	11	11	3	0
37	2	7	5	11	11	3	inf
37	2	8	5	11	11	3	0
37	2	8	9	11	11	3	inf
37	2	9	2	11	11	3	inf
37	2	9	9	11	11	3	0
37	2	10	2	11	11	3	0
37	2	10	6	11	11	3	inf
41	1	0	4	26	26	2	10
41	1	0	8	26	26	3	0
41	1	0	12	26	26	2	31
41	1	0	17	26	26	2	31
41	1	0	21	26	26	3	0
