family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	3	1	3	boundary	0
1	5	1	5	boundary	0
1	7	1	7	boundary	0
1	9	1	9	boundary	0
1	11	1	11	boundary	0
1	12	1	12	boundary	0
1	13	1	13	boundary	0
1	15	1	15	boundary	0
1	17	1	17	boundary	0
1	18	1	18	boundary	0
1	19	1	19	boundary	0
1	21	1	21	boundary	0
1	23	1	23	boundary	0
1	25	1	25	boundary	0
1	27	1	27	boundary	0
1	29	1	29	boundary	0
1	30	1	30	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	5	1	5	boundary	0
2	6	1	6	boundary	0
2	7	1	7	boundary	0
2	9	1	9	boundary	0
2	11	1	11	good_allowed	768
2	12	1	12	boundary	0
2	13	1	13	boundary	0
2	14	1	14	good_allowed	768
2	17	1	17	good_allowed	768
2	18	1	18	boundary	0
2	19	1	19	boundary	0
2	20	1	20	good_allowed	768
2	22	1	22	boundary	0
2	24	1	24	boundary	0
2	25	1	25	boundary	0
2	26	1	26	boundary	0
2	30	1	30	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	4	1	4	good_allowed	768
3	7	1	7	boundary	0
3	8	1	8	good_allowed	768
3	9	1	9	boundary	0
3	12	1	12	good_allowed	768
3	13	1	13	good_allowed	768
3	18	1	18	good_allowed	768
3	19	1	19	good_allowed	768
3	22	1	22	boundary	0
3	23	1	23	good_allowed	768
3	24	1	24	boundary	0
3	27	1	27	good_allowed	768
3	30	1	30	boundary	0
3	1	0	infinity	boundary	0
