family	n	d	parameter	status	jacobian_order
4	0	1	0	boundary	0
4	1	1	1	boundary	0
4	2	1	2	good_allowed	22464
4	3	1	3	good_allowed	21600
4	5	1	5	good_allowed	23424
4	6	1	6	good_allowed	22272
4	8	1	8	good_allowed	19008
4	14	1	14	good_allowed	22464
4	15	1	15	good_allowed	19968
4	16	1	16	good_allowed	20544
4	17	1	17	good_allowed	24192
4	18	1	18	good_allowed	21504
4	19	1	19	good_allowed	22272
4	23	1	23	good_allowed	22080
4	31	1	31	boundary	0
4	32	1	32	good_allowed	21120
4	38	1	38	good_allowed	24768
4	41	1	41	good_allowed	21120
4	44	1	44	boundary	0
4	46	1	46	good_allowed	22272
4	47	1	47	boundary	0
4	48	1	48	good_allowed	21600
4	54	1	54	good_allowed	22848
4	57	1	57	good_allowed	23616
4	60	1	60	good_allowed	19968
4	61	1	61	good_allowed	19008
4	62	1	62	good_allowed	21120
4	63	1	63	good_allowed	22272
4	64	1	64	good_allowed	24768
4	67	1	67	good_allowed	24192
4	72	1	72	good_allowed	22464
4	74	1	74	good_allowed	22272
4	84	1	84	good_allowed	23520
4	85	1	85	good_allowed	20064
4	86	1	86	good_allowed	23520
4	90	1	90	good_allowed	21120
4	92	1	92	good_allowed	24192
4	93	1	93	good_allowed	22656
4	94	1	94	good_allowed	21504
4	95	1	95	good_allowed	22272
4	96	1	96	good_allowed	22272
4	97	1	97	good_allowed	18912
4	99	1	99	good_allowed	21792
4	100	1	100	good_allowed	22272
4	104	1	104	good_allowed	20544
4	105	1	105	boundary	0
4	106	1	106	boundary	0
4	108	1	108	good_allowed	20544
4	110	1	110	good_allowed	21792
4	112	1	112	good_allowed	23040
4	113	1	113	good_allowed	24288
4	114	1	114	good_allowed	24096
4	115	1	115	good_allowed	24192
4	117	1	117	good_allowed	22272
4	119	1	119	good_allowed	26208
4	122	1	122	good_allowed	23616
4	125	1	125	good_allowed	22368
4	127	1	127	good_allowed	22848
4	129	1	129	good_allowed	20544
4	130	1	130	good_allowed	23616
4	133	1	133	good_allowed	22848
4	134	1	134	good_allowed	24192
4	135	1	135	good_allowed	22272
4	139	1	139	good_allowed	23424
4	142	1	142	good_allowed	21792
4	147	1	147	good_allowed	21216
4	148	1	148	boundary	0
4	1	0	infinity	boundary	0
