family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	2	1	2	good_allowed	11904
1	6	1	6	good_allowed	12864
1	9	1	9	boundary	0
1	10	1	10	boundary	0
1	11	1	11	boundary	0
1	13	1	13	good_allowed	10368
1	15	1	15	good_allowed	11904
1	16	1	16	good_allowed	11904
1	17	1	17	good_allowed	12864
1	19	1	19	good_allowed	9216
1	23	1	23	good_allowed	9216
1	24	1	24	good_allowed	10368
1	28	1	28	good_allowed	11904
1	31	1	31	good_allowed	12864
1	32	1	32	good_allowed	11904
1	33	1	33	good_allowed	11904
1	34	1	34	good_allowed	11904
1	36	1	36	good_allowed	11904
1	37	1	37	good_allowed	10368
1	38	1	38	good_allowed	10368
1	42	1	42	good_allowed	10368
1	43	1	43	good_allowed	10368
1	44	1	44	good_allowed	12288
1	45	1	45	boundary	0
1	46	1	46	good_allowed	12288
1	47	1	47	good_allowed	10368
1	49	1	49	good_allowed	9216
1	50	1	50	good_allowed	10368
1	51	1	51	good_allowed	12288
1	52	1	52	good_allowed	10368
1	53	1	53	good_allowed	11904
1	54	1	54	boundary	0
1	55	1	55	good_allowed	11904
1	56	1	56	good_allowed	10368
1	57	1	57	good_allowed	12288
1	58	1	58	good_allowed	10368
1	59	1	59	good_allowed	9216
1	61	1	61	good_allowed	10368
1	62	1	62	good_allowed	12288
1	63	1	63	boundary	0
1	64	1	64	good_allowed	12288
1	65	1	65	good_allowed	10368
1	66	1	66	good_allowed	10368
1	70	1	70	good_allowed	10368
1	71	1	71	good_allowed	10368
1	72	1	72	good_allowed	11904
1	74	1	74	good_allowed	11904
1	75	1	75	good_allowed	11904
1	76	1	76	good_allowed	11904
1	77	1	77	good_allowed	12864
1	80	1	80	good_allowed	11904
1	84	1	84	good_allowed	10368
1	85	1	85	good_allowed	9216
1	89	1	89	good_allowed	9216
1	91	1	91	good_allowed	12864
1	92	1	92	good_allowed	11904
1	93	1	93	good_allowed	11904
1	95	1	95	good_allowed	10368
1	97	1	97	boundary	0
1	98	1	98	boundary	0
1	99	1	99	boundary	0
1	102	1	102	good_allowed	12864
1	106	1	106	good_allowed	11904
1	107	1	107	boundary	0
1	108	1	108	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	7	1	7	good_allowed	13824
2	8	1	8	boundary	0
2	9	1	9	good_allowed	10752
2	10	1	10	boundary	0
2	11	1	11	boundary	0
2	12	1	12	good_allowed	10752
2	13	1	13	good_allowed	11712
2	19	1	19	good_allowed	11520
2	20	1	20	good_allowed	13824
2	23	1	23	good_allowed	11520
2	24	1	24	good_allowed	11520
2	25	1	25	good_allowed	11904
2	30	1	30	good_allowed	13824
2	31	1	31	good_allowed	13824
2	33	1	33	boundary	0
2	37	1	37	good_allowed	12288
2	38	1	38	good_allowed	11136
2	40	1	40	good_allowed	13824
2	41	1	41	boundary	0
2	42	1	42	good_allowed	11712
2	43	1	43	good_allowed	11136
2	44	1	44	good_allowed	11520
2	45	1	45	boundary	0
2	46	1	46	boundary	0
2	48	1	48	good_allowed	11904
2	49	1	49	good_allowed	13824
2	50	1	50	good_allowed	11520
2	52	1	52	good_allowed	11520
2	53	1	53	good_allowed	12288
2	56	1	56	good_allowed	12288
2	57	1	57	good_allowed	11520
2	59	1	59	good_allowed	11520
2	60	1	60	good_allowed	13824
2	61	1	61	good_allowed	11904
2	63	1	63	boundary	0
2	64	1	64	boundary	0
2	65	1	65	good_allowed	11520
2	66	1	66	good_allowed	11136
2	67	1	67	good_allowed	11712
2	68	1	68	boundary	0
2	69	1	69	good_allowed	13824
2	71	1	71	good_allowed	11136
2	72	1	72	good_allowed	12288
2	76	1	76	boundary	0
2	78	1	78	good_allowed	13824
2	79	1	79	good_allowed	13824
2	84	1	84	good_allowed	11904
2	85	1	85	good_allowed	11520
2	86	1	86	good_allowed	11520
2	89	1	89	good_allowed	13824
2	90	1	90	good_allowed	11520
2	96	1	96	good_allowed	11712
2	97	1	97	good_allowed	10752
2	98	1	98	boundary	0
2	99	1	99	boundary	0
2	100	1	100	good_allowed	10752
2	101	1	101	boundary	0
2	102	1	102	good_allowed	13824
2	108	1	108	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	2	1	2	good_allowed	12288
3	3	1	3	good_allowed	12288
3	4	1	4	good_allowed	15360
3	6	1	6	good_allowed	12288
3	7	1	7	good_allowed	9984
3	8	1	8	good_allowed	9216
3	9	1	9	good_allowed	9216
3	10	1	10	good_allowed	10752
3	11	1	11	good_allowed	10752
3	12	1	12	good_allowed	9216
3	14	1	14	good_allowed	11520
3	18	1	18	good_allowed	12288
3	19	1	19	good_allowed	10752
3	20	1	20	good_allowed	10752
3	21	1	21	good_allowed	9216
3	23	1	23	good_allowed	10752
3	24	1	24	good_allowed	11520
3	25	1	25	good_allowed	9216
3	26	1	26	good_allowed	9216
3	27	1	27	good_allowed	15360
3	28	1	28	good_allowed	9984
3	31	1	31	good_allowed	9984
3	33	1	33	boundary	0
3	35	1	35	good_allowed	9984
3	36	1	36	good_allowed	12288
3	38	1	38	good_allowed	15360
3	39	1	39	good_allowed	11520
3	41	1	41	good_allowed	9216
3	43	1	43	good_allowed	15360
3	45	1	45	good_allowed	12288
3	46	1	46	good_allowed	12288
