prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
13	1	0	7	5	20	3	inf
13	1	0	16	5	20	3	inf
13	1	0	17	5	20	3	inf
13	1	1	4	5	20	3	inf
13	1	1	5	5	20	3	inf
13	1	1	15	5	20	3	inf
13	1	2	3	5	20	3	inf
13	1	2	12	5	20	3	inf
13	1	2	13	5	20	3	inf
13	1	3	0	5	20	3	inf
13	1	3	1	5	20	3	inf
13	1	3	11	5	20	3	inf
13	1	4	8	5	20	3	inf
13	1	4	9	5	20	3	inf
13	1	4	19	5	20	3	inf
13	2	0	6	5	20	3	inf
13	2	0	7	5	20	3	inf
13	2	0	17	5	20	3	inf
13	2	1	5	5	20	3	inf
13	2	1	14	5	20	3	inf
13	2	1	15	5	20	3	inf
13	2	2	2	5	20	3	inf
13	2	2	3	5	20	3	inf
13	2	2	13	5	20	3	inf
13	2	3	1	5	20	3	inf
13	2	3	10	5	20	3	inf
13	2	3	11	5	20	3	inf
13	2	4	9	5	20	3	inf
13	2	4	18	5	20	3	inf
13	2	4	19	5	20	3	inf
11	1	0	1	12	6	3	9
11	1	0	4	12	6	3	inf
11	1	1	0	12	6	3	inf
11	1	1	3	12	6	3	inf
11	1	2	2	12	6	3	9
11	1	2	5	12	6	3	inf
11	1	3	1	12	6	3	inf
11	1	3	4	12	6	3	inf
11	1	4	0	12	6	3	inf
11	1	4	3	12	6	3	9
11	1	5	2	12	6	3	inf
11	1	5	5	12	6	3	inf
11	1	6	1	12	6	3	inf
11	1	6	4	12	6	3	9
11	1	7	0	12	6	3	inf
11	1	7	3	12	6	3	inf
11	1	8	2	12	6	3	inf
11	1	8	5	12	6	3	9
11	1	9	1	12	6	3	inf
11	1	9	4	12	6	3	inf
11	1	10	0	12	6	3	9
11	1	10	3	12	6	3	inf
11	1	11	2	12	6	3	inf
11	1	11	5	12	6	3	inf
11	2	0	1	12	6	3	inf
11	2	0	4	12	6	3	9
11	2	1	0	12	6	3	inf
11	2	1	3	12	6	3	inf
