family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	3	1	3	good_allowed	36480
1	5	1	5	good_allowed	38016
1	17	1	17	good_allowed	33792
1	30	1	30	good_allowed	33792
1	31	1	31	good_allowed	38016
1	33	1	33	good_allowed	36864
1	36	1	36	good_allowed	33792
1	37	1	37	good_allowed	38016
1	45	1	45	good_allowed	33792
1	47	1	47	good_allowed	36480
1	53	1	53	good_allowed	33792
1	62	1	62	good_allowed	40704
1	64	1	64	good_allowed	36480
1	69	1	69	good_allowed	33792
1	73	1	73	good_allowed	36864
1	76	1	76	good_allowed	40704
1	80	1	80	good_allowed	36864
1	87	1	87	boundary	0
1	88	1	88	boundary	0
1	89	1	89	boundary	0
1	93	1	93	good_allowed	40704
1	95	1	95	boundary	0
1	97	1	97	good_allowed	40704
1	101	1	101	boundary	0
1	102	1	102	boundary	0
1	103	1	103	boundary	0
1	110	1	110	good_allowed	36864
1	114	1	114	good_allowed	40704
1	117	1	117	good_allowed	36864
1	121	1	121	good_allowed	33792
1	126	1	126	good_allowed	36480
1	128	1	128	good_allowed	40704
1	137	1	137	good_allowed	33792
1	143	1	143	good_allowed	36480
1	145	1	145	good_allowed	33792
1	153	1	153	good_allowed	38016
1	154	1	154	good_allowed	33792
1	157	1	157	good_allowed	36864
1	159	1	159	good_allowed	38016
1	160	1	160	good_allowed	33792
1	173	1	173	good_allowed	33792
1	185	1	185	good_allowed	38016
1	187	1	187	good_allowed	36480
1	189	1	189	boundary	0
1	190	1	190	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	5	1	5	good_allowed	36480
2	7	1	7	good_allowed	38976
2	9	1	9	good_allowed	34944
2	11	1	11	good_allowed	34944
2	17	1	17	good_allowed	34944
2	28	1	28	good_allowed	34944
2	34	1	34	good_allowed	37248
2	35	1	35	good_allowed	41472
2	38	1	38	good_allowed	36480
2	40	1	40	good_allowed	34176
2	43	1	43	good_allowed	34176
2	45	1	45	good_allowed	34944
2	52	1	52	good_allowed	34944
2	56	1	56	good_allowed	36672
2	58	1	58	good_allowed	36672
2	59	1	59	good_allowed	35520
2	60	1	60	good_allowed	41472
2	61	1	61	good_allowed	43200
2	68	1	68	good_allowed	35520
2	71	1	71	good_allowed	38208
2	72	1	72	good_allowed	43200
2	73	1	73	good_allowed	37248
2	74	1	74	good_allowed	36480
2	75	1	75	good_allowed	34944
2	78	1	78	good_allowed	38208
2	80	1	80	good_allowed	36480
2	82	1	82	good_allowed	38976
2	85	1	85	good_allowed	34944
2	87	1	87	good_allowed	33792
2	88	1	88	boundary	0
2	89	1	89	boundary	0
2	90	1	90	good_allowed	33792
2	101	1	101	good_allowed	33792
2	102	1	102	boundary	0
2	103	1	103	boundary	0
2	104	1	104	good_allowed	33792
2	106	1	106	good_allowed	34944
2	109	1	109	good_allowed	38976
2	111	1	111	good_allowed	36480
2	113	1	113	good_allowed	38208
2	116	1	116	good_allowed	34944
2	117	1	117	good_allowed	36480
2	118	1	118	good_allowed	37248
2	119	1	119	good_allowed	43200
2	120	1	120	good_allowed	38208
2	123	1	123	good_allowed	35520
2	130	1	130	good_allowed	43200
2	131	1	131	good_allowed	41472
2	132	1	132	good_allowed	35520
2	133	1	133	good_allowed	36672
2	135	1	135	good_allowed	36672
2	139	1	139	good_allowed	34944
2	146	1	146	good_allowed	34944
2	148	1	148	good_allowed	34176
2	151	1	151	good_allowed	34176
2	153	1	153	good_allowed	36480
2	156	1	156	good_allowed	41472
2	157	1	157	good_allowed	37248
2	163	1	163	good_allowed	34944
2	174	1	174	good_allowed	34944
2	180	1	180	good_allowed	34944
2	182	1	182	good_allowed	34944
2	184	1	184	good_allowed	38976
2	186	1	186	good_allowed	36480
2	190	1	190	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	4	1	4	good_allowed	36864
3	5	1	5	good_allowed	36864
3	6	1	6	good_allowed	35328
3	7	1	7	good_allowed	36864
3	8	1	8	good_allowed	36864
3	9	1	9	good_allowed	39936
3	10	1	10	good_allowed	38400
3	11	1	11	good_allowed	39936
3	12	1	12	good_allowed	33792
3	13	1	13	good_allowed	36864
3	15	1	15	good_allowed	38400
3	16	1	16	good_allowed	33792
3	17	1	17	good_allowed	38400
3	18	1	18	good_allowed	34944
3	19	1	19	good_allowed	38400
3	20	1	20	good_allowed	38400
3	21	1	21	good_allowed	34944
3	22	1	22	good_allowed	36864
3	23	1	23	good_allowed	38400
3	24	1	24	good_allowed	36864
3	25	1	25	good_allowed	38400
3	26	1	26	good_allowed	36864
3	27	1	27	good_allowed	33792
3	28	1	28	good_allowed	35328
3	29	1	29	good_allowed	38016
3	31	1	31	good_allowed	39936
3	32	1	32	good_allowed	35328
3	33	1	33	good_allowed	36864
3	35	1	35	good_allowed	33792
3	37	1	37	good_allowed	39936
3	38	1	38	good_allowed	36864
3	39	1	39	good_allowed	39936
3	40	1	40	good_allowed	33792
3	42	1	42	good_allowed	38016
3	43	1	43	good_allowed	33792
3	44	1	44	good_allowed	36864
3	45	1	45	good_allowed	38400
3	46	1	46	good_allowed	33792
3	47	1	47	good_allowed	36864
3	48	1	48	good_allowed	36864
3	49	1	49	good_allowed	39936
3	50	1	50	good_allowed	38016
