prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
13	1	0	0	12	3	3	1
13	1	0	1	12	3	3	inf
13	1	0	2	12	3	3	1
13	1	1	2	12	3	3	inf
13	1	2	0	12	3	3	8
13	1	2	1	12	3	3	12
13	1	2	2	12	3	3	12
13	1	3	1	12	3	3	inf
13	1	4	0	12	3	3	1
13	1	4	1	12	3	3	1
13	1	4	2	12	3	3	inf
13	1	5	0	12	3	3	inf
13	1	6	0	12	3	3	12
13	1	6	1	12	3	3	8
13	1	6	2	12	3	3	12
13	1	7	2	12	3	3	inf
13	1	8	0	12	3	3	inf
13	1	8	1	12	3	3	1
13	1	8	2	12	3	3	1
13	1	9	1	12	3	3	inf
13	1	10	0	12	3	3	12
13	1	10	1	12	3	3	12
13	1	10	2	12	3	3	8
13	1	11	0	12	3	3	inf
13	2	0	0	12	3	3	12
13	2	0	1	12	3	3	8
13	2	0	2	12	3	3	12
13	2	1	2	12	3	3	inf
13	2	2	0	12	3	3	inf
13	2	2	1	12	3	3	1
13	2	2	2	12	3	3	1
13	2	3	1	12	3	3	inf
13	2	4	0	12	3	3	12
13	2	4	1	12	3	3	12
13	2	4	2	12	3	3	8
13	2	5	0	12	3	3	inf
13	2	6	0	12	3	3	1
13	2	6	1	12	3	3	inf
13	2	6	2	12	3	3	1
13	2	7	2	12	3	3	inf
13	2	8	0	12	3	3	8
13	2	8	1	12	3	3	12
13	2	8	2	12	3	3	12
13	2	9	1	12	3	3	inf
13	2	10	0	12	3	3	1
13	2	10	1	12	3	3	1
13	2	10	2	12	3	3	inf
13	2	11	0	12	3	3	inf
47	1	0	7	28	28	3	6
47	1	0	8	28	28	3	0
47	1	0	9	28	28	3	41
47	1	0	18	28	28	2	42
47	1	0	21	28	28	2	13
47	1	0	22	28	28	3	inf
47	1	0	23	28	28	2	34
47	1	0	26	28	28	2	5
47	1	1	0	28	28	2	34
47	1	1	3	28	28	2	5
47	1	1	12	28	28	3	6
47	1	1	13	28	28	3	0
47	1	1	14	28	28	3	41
47	1	1	23	28	28	2	42
47	1	1	26	28	28	2	13
47	1	1	27	28	28	3	inf
47	1	2	0	28	28	2	42
47	1	2	3	28	28	2	13
47	1	2	4	28	28	3	inf
47	1	2	5	28	28	2	34
47	1	2	8	28	28	2	5
47	1	2	17	28	28	3	6
47	1	2	18	28	28	3	0
47	1	2	19	28	28	3	41
47	1	3	5	28	28	2	42
47	1	3	8	28	28	2	13
47	1	3	9	28	28	3	inf
47	1	3	10	28	28	2	34
47	1	3	13	28	28	2	5
47	1	3	22	28	28	3	6
47	1	3	23	28	28	3	0
47	1	3	24	28	28	3	41
47	1	4	0	28	28	3	0
47	1	4	1	28	28	3	41
47	1	4	10	28	28	2	42
47	1	4	13	28	28	2	13
47	1	4	14	28	28	3	inf
47	1	4	15	28	28	2	34
47	1	4	18	28	28	2	5
47	1	4	27	28	28	3	6
47	1	5	4	28	28	3	6
47	1	5	5	28	28	3	0
47	1	5	6	28	28	3	41
47	1	5	15	28	28	2	42
47	1	5	18	28	28	2	13
47	1	5	19	28	28	3	inf
47	1	5	20	28	28	2	34
47	1	5	23	28	28	2	5
47	1	6	0	28	28	2	5
47	1	6	9	28	28	3	6
47	1	6	10	28	28	3	0
47	1	6	11	28	28	3	41
47	1	6	20	28	28	2	42
47	1	6	23	28	28	2	13
47	1	6	24	28	28	3	inf
47	1	6	25	28	28	2	34
47	1	7	0	28	28	2	13
47	1	7	1	28	28	3	inf
47	1	7	2	28	28	2	34
47	1	7	5	28	28	2	5
47	1	7	14	28	28	3	6
47	1	7	15	28	28	3	0
47	1	7	16	28	28	3	41
47	1	7	25	28	28	2	42
47	1	8	2	28	28	2	42
47	1	8	5	28	28	2	13
47	1	8	6	28	28	3	inf
47	1	8	7	28	28	2	34
47	1	8	10	28	28	2	5
47	1	8	19	28	28	3	6
47	1	8	20	28	28	3	0
47	1	8	21	28	28	3	41
47	1	9	7	28	28	2	42
47	1	9	10	28	28	2	13
47	1	9	11	28	28	3	inf
47	1	9	12	28	28	2	34
47	1	9	15	28	28	2	5
47	1	9	24	28	28	3	6
47	1	9	25	28	28	3	0
47	1	9	26	28	28	3	41
47	1	10	1	28	28	3	6
47	1	10	2	28	28	3	0
47	1	10	3	28	28	3	41
47	1	10	12	28	28	2	42
47	1	10	15	28	28	2	13
47	1	10	16	28	28	3	inf
47	1	10	17	28	28	2	34
47	1	10	20	28	28	2	5
47	1	11	6	28	28	3	6
47	1	11	7	28	28	3	0
47	1	11	8	28	28	3	41
47	1	11	17	28	28	2	42
47	1	11	20	28	28	2	13
47	1	11	21	28	28	3	inf
47	1	11	22	28	28	2	34
47	1	11	25	28	28	2	5
47	1	12	2	28	28	2	5
47	1	12	11	28	28	3	6
47	1	12	12	28	28	3	0
47	1	12	13	28	28	3	41
47	1	12	22	28	28	2	42
47	1	12	25	28	28	2	13
47	1	12	26	28	28	3	inf
47	1	12	27	28	28	2	34
47	1	13	2	28	28	2	13
47	1	13	3	28	28	3	inf
47	1	13	4	28	28	2	34
47	1	13	7	28	28	2	5
47	1	13	16	28	28	3	6
