family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	8	1	8	good_allowed	16128
1	10	1	10	boundary	0
1	11	1	11	boundary	0
1	12	1	12	boundary	0
1	19	1	19	good_allowed	16512
1	20	1	20	good_allowed	17280
1	24	1	24	good_allowed	17280
1	29	1	29	good_allowed	16128
1	36	1	36	good_allowed	14784
1	39	1	39	good_allowed	14784
1	46	1	46	good_allowed	14784
1	48	1	48	good_allowed	16128
1	58	1	58	good_allowed	16512
1	59	1	59	good_allowed	17280
1	61	1	61	good_allowed	16512
1	65	1	65	boundary	0
1	69	1	69	good_allowed	16512
1	71	1	71	good_allowed	17280
1	72	1	72	good_allowed	16512
1	82	1	82	good_allowed	16128
1	84	1	84	good_allowed	14784
1	91	1	91	good_allowed	14784
1	94	1	94	good_allowed	14784
1	101	1	101	good_allowed	16128
1	106	1	106	good_allowed	17280
1	110	1	110	good_allowed	17280
1	111	1	111	good_allowed	16512
1	118	1	118	boundary	0
1	119	1	119	boundary	0
1	120	1	120	boundary	0
1	122	1	122	good_allowed	16128
1	129	1	129	boundary	0
1	130	1	130	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	4	1	4	good_allowed	18432
2	5	1	5	good_allowed	17088
2	8	1	8	good_allowed	16128
2	10	1	10	good_allowed	19584
2	11	1	11	boundary	0
2	12	1	12	boundary	0
2	13	1	13	good_allowed	19584
2	14	1	14	good_allowed	19392
2	24	1	24	good_allowed	16128
2	26	1	26	good_allowed	17088
2	28	1	28	good_allowed	19392
2	31	1	31	good_allowed	20736
2	32	1	32	good_allowed	17280
2	33	1	33	good_allowed	18432
2	38	1	38	good_allowed	20736
2	39	1	39	good_allowed	16704
2	42	1	42	good_allowed	20736
2	45	1	45	good_allowed	17280
2	47	1	47	good_allowed	16704
2	49	1	49	good_allowed	16128
2	52	1	52	good_allowed	15168
2	53	1	53	good_allowed	20736
2	60	1	60	good_allowed	16128
2	63	1	63	good_allowed	15168
2	68	1	68	good_allowed	15168
2	71	1	71	good_allowed	16128
2	78	1	78	good_allowed	20736
2	79	1	79	good_allowed	15168
2	82	1	82	good_allowed	16128
2	84	1	84	good_allowed	16704
2	86	1	86	good_allowed	17280
2	89	1	89	good_allowed	20736
2	92	1	92	good_allowed	16704
2	93	1	93	good_allowed	20736
2	98	1	98	good_allowed	18432
2	99	1	99	good_allowed	17280
2	100	1	100	good_allowed	20736
2	103	1	103	good_allowed	19392
2	105	1	105	good_allowed	17088
2	107	1	107	good_allowed	16128
2	117	1	117	good_allowed	19392
2	118	1	118	good_allowed	19584
2	119	1	119	boundary	0
2	120	1	120	boundary	0
2	121	1	121	good_allowed	19584
2	123	1	123	good_allowed	16128
2	126	1	126	good_allowed	17088
2	127	1	127	good_allowed	18432
2	130	1	130	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	4	1	4	good_allowed	18432
3	5	1	5	good_allowed	17280
3	7	1	7	good_allowed	20736
3	8	1	8	good_allowed	13440
3	10	1	10	good_allowed	17280
3	11	1	11	good_allowed	19584
3	12	1	12	good_allowed	19584
3	13	1	13	good_allowed	17280
3	14	1	14	good_allowed	17280
3	15	1	15	good_allowed	15360
3	16	1	16	good_allowed	13440
3	17	1	17	good_allowed	21888
3	19	1	19	good_allowed	17280
3	20	1	20	good_allowed	13440
3	21	1	21	good_allowed	19584
3	23	1	23	good_allowed	17280
3	24	1	24	good_allowed	13440
3	25	1	25	good_allowed	19584
3	26	1	26	good_allowed	17280
3	28	1	28	good_allowed	17280
3	30	1	30	good_allowed	21888
3	32	1	32	good_allowed	20736
3	33	1	33	good_allowed	18432
3	35	1	35	good_allowed	15360
3	37	1	37	good_allowed	16128
3	39	1	39	good_allowed	18432
3	41	1	41	good_allowed	13440
3	42	1	42	good_allowed	18432
3	43	1	43	good_allowed	17280
3	45	1	45	good_allowed	20736
3	46	1	46	good_allowed	16128
3	47	1	47	good_allowed	18432
3	48	1	48	good_allowed	21888
3	49	1	49	good_allowed	13440
3	50	1	50	good_allowed	15360
3	52	1	52	good_allowed	16128
3	53	1	53	good_allowed	18432
3	54	1	54	good_allowed	21888
3	55	1	55	good_allowed	15360
3	56	1	56	good_allowed	20736
3	57	1	57	good_allowed	17280
3	58	1	58	good_allowed	18432
3	59	1	59	good_allowed	13440
3	60	1	60	good_allowed	13440
3	61	1	61	good_allowed	18432
3	62	1	62	good_allowed	17280
3	63	1	63	good_allowed	16128
3	64	1	64	good_allowed	17280
3	67	1	67	good_allowed	17280
3	68	1	68	good_allowed	16128
3	69	1	69	good_allowed	17280
3	70	1	70	good_allowed	18432
3	71	1	71	good_allowed	13440
3	72	1	72	good_allowed	13440
3	73	1	73	good_allowed	18432
3	74	1	74	good_allowed	17280
3	75	1	75	good_allowed	20736
3	76	1	76	good_allowed	15360
3	77	1	77	good_allowed	21888
3	78	1	78	good_allowed	18432
3	79	1	79	good_allowed	16128
3	81	1	81	good_allowed	15360
3	82	1	82	good_allowed	13440
3	83	1	83	good_allowed	21888
3	84	1	84	good_allowed	18432
3	85	1	85	good_allowed	16128
3	86	1	86	good_allowed	20736
3	88	1	88	good_allowed	17280
3	89	1	89	good_allowed	18432
3	90	1	90	good_allowed	13440
