family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	3	1	3	good_allowed	30912
1	5	1	5	good_allowed	30720
1	10	1	10	good_allowed	30720
1	11	1	11	good_allowed	33600
1	12	1	12	boundary	0
1	13	1	13	boundary	0
1	14	1	14	boundary	0
1	15	1	15	good_allowed	33600
1	17	1	17	good_allowed	30720
1	21	1	21	good_allowed	30912
1	30	1	30	good_allowed	30720
1	32	1	32	good_allowed	30720
1	33	1	33	good_allowed	33600
1	35	1	35	good_allowed	30720
1	39	1	39	good_allowed	33408
1	45	1	45	good_allowed	30912
1	48	1	48	boundary	0
1	59	1	59	good_allowed	30912
1	65	1	65	good_allowed	33408
1	69	1	69	good_allowed	30912
1	74	1	74	good_allowed	30912
1	85	1	85	good_allowed	33408
1	90	1	90	boundary	0
1	95	1	95	good_allowed	33408
1	106	1	106	good_allowed	30912
1	111	1	111	good_allowed	30912
1	115	1	115	good_allowed	33408
1	121	1	121	good_allowed	30912
1	132	1	132	boundary	0
1	135	1	135	good_allowed	30912
1	141	1	141	good_allowed	33408
1	145	1	145	good_allowed	30720
1	147	1	147	good_allowed	33600
1	148	1	148	good_allowed	30720
1	150	1	150	good_allowed	30720
1	159	1	159	good_allowed	30912
1	163	1	163	good_allowed	30720
1	165	1	165	good_allowed	33600
1	166	1	166	boundary	0
1	167	1	167	boundary	0
1	168	1	168	boundary	0
1	169	1	169	good_allowed	33600
1	170	1	170	good_allowed	30720
1	175	1	175	good_allowed	30720
1	177	1	177	good_allowed	30912
1	179	1	179	boundary	0
1	180	1	180	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	4	1	4	good_allowed	30912
2	7	1	7	boundary	0
2	8	1	8	good_allowed	32832
2	10	1	10	good_allowed	31488
2	12	1	12	good_allowed	33792
2	13	1	13	boundary	0
2	14	1	14	boundary	0
2	15	1	15	good_allowed	33792
2	16	1	16	good_allowed	32256
2	18	1	18	good_allowed	31488
2	19	1	19	boundary	0
2	22	1	22	good_allowed	28800
2	26	1	26	boundary	0
2	27	1	27	good_allowed	32256
2	28	1	28	good_allowed	28800
2	34	1	34	good_allowed	32256
2	39	1	39	good_allowed	29952
2	42	1	42	good_allowed	34944
2	43	1	43	good_allowed	34176
2	45	1	45	good_allowed	30912
2	48	1	48	boundary	0
2	49	1	49	boundary	0
2	55	1	55	good_allowed	29376
2	56	1	56	good_allowed	34944
2	58	1	58	good_allowed	33792
2	61	1	61	good_allowed	32640
2	62	1	62	good_allowed	29952
2	65	1	65	good_allowed	29952
2	67	1	67	good_allowed	32256
2	68	1	68	good_allowed	32832
2	73	1	73	good_allowed	29952
2	74	1	74	good_allowed	28800
2	78	1	78	good_allowed	33792
2	79	1	79	good_allowed	29376
2	80	1	80	good_allowed	34176
2	84	1	84	good_allowed	28800
2	89	1	89	good_allowed	32640
2	92	1	92	good_allowed	32640
2	97	1	97	good_allowed	28800
2	101	1	101	good_allowed	34176
2	102	1	102	good_allowed	29376
2	103	1	103	good_allowed	33792
2	107	1	107	good_allowed	28800
2	108	1	108	good_allowed	29952
2	113	1	113	good_allowed	32832
2	114	1	114	good_allowed	32256
2	116	1	116	good_allowed	29952
2	119	1	119	good_allowed	29952
2	120	1	120	good_allowed	32640
2	123	1	123	good_allowed	33792
2	125	1	125	good_allowed	34944
2	126	1	126	good_allowed	29376
2	132	1	132	boundary	0
2	133	1	133	boundary	0
2	136	1	136	good_allowed	30912
2	138	1	138	good_allowed	34176
2	139	1	139	good_allowed	34944
2	142	1	142	good_allowed	29952
2	147	1	147	good_allowed	32256
2	153	1	153	good_allowed	28800
2	154	1	154	good_allowed	32256
2	155	1	155	boundary	0
2	159	1	159	good_allowed	28800
2	162	1	162	boundary	0
2	163	1	163	good_allowed	31488
2	165	1	165	good_allowed	32256
2	166	1	166	good_allowed	33792
2	167	1	167	boundary	0
2	168	1	168	boundary	0
2	169	1	169	good_allowed	33792
2	171	1	171	good_allowed	31488
2	173	1	173	good_allowed	32832
2	174	1	174	boundary	0
2	177	1	177	good_allowed	30912
2	180	1	180	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	4	1	4	good_allowed	36864
3	6	1	6	good_allowed	30720
3	7	1	7	good_allowed	36864
3	8	1	8	good_allowed	32256
3	10	1	10	good_allowed	30720
3	11	1	11	good_allowed	33792
3	12	1	12	good_allowed	36864
3	13	1	13	good_allowed	33792
3	14	1	14	good_allowed	33792
3	15	1	15	good_allowed	36864
3	16	1	16	good_allowed	36864
3	17	1	17	good_allowed	35328
3	18	1	18	good_allowed	30720
3	19	1	19	boundary	0
3	21	1	21	good_allowed	35328
3	23	1	23	good_allowed	36864
3	24	1	24	good_allowed	30720
3	25	1	25	good_allowed	33792
3	26	1	26	good_allowed	36864
3	27	1	27	good_allowed	36864
3	29	1	29	good_allowed	33792
3	30	1	30	good_allowed	30720
3	31	1	31	good_allowed	33792
3	32	1	32	good_allowed	35328
3	33	1	33	good_allowed	33792
3	34	1	34	good_allowed	36864
3	35	1	35	good_allowed	33792
3	38	1	38	good_allowed	32256
3	39	1	39	good_allowed	30720
3	41	1	41	good_allowed	32256
3	45	1	45	good_allowed	36864
3	46	1	46	good_allowed	36864
3	47	1	47	good_allowed	30720
