family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	2	1	2	good_allowed	25344
1	4	1	4	good_allowed	23040
1	10	1	10	good_allowed	24576
1	11	1	11	good_allowed	26880
1	12	1	12	boundary	0
1	13	1	13	good_allowed	26880
1	15	1	15	good_allowed	25344
1	16	1	16	good_allowed	23808
1	17	1	17	good_allowed	28800
1	19	1	19	good_allowed	25920
1	21	1	21	good_allowed	25344
1	22	1	22	good_allowed	21696
1	24	1	24	good_allowed	25344
1	29	1	29	good_allowed	20736
1	32	1	32	good_allowed	25920
1	36	1	36	good_allowed	23808
1	37	1	37	good_allowed	28800
1	38	1	38	good_allowed	23040
1	40	1	40	good_allowed	21696
1	42	1	42	good_allowed	24576
1	43	1	43	good_allowed	25344
1	46	1	46	good_allowed	24576
1	48	1	48	good_allowed	23808
1	49	1	49	good_allowed	25344
1	50	1	50	good_allowed	21696
1	52	1	52	good_allowed	25344
1	54	1	54	good_allowed	25920
1	56	1	56	good_allowed	26880
1	57	1	57	good_allowed	24576
1	61	1	61	good_allowed	28800
1	62	1	62	good_allowed	23040
1	65	1	65	good_allowed	20736
1	66	1	66	good_allowed	23616
1	68	1	68	good_allowed	20736
1	69	1	69	good_allowed	23616
1	70	1	70	good_allowed	24576
1	72	1	72	good_allowed	25344
1	73	1	73	good_allowed	24576
1	74	1	74	good_allowed	23616
1	77	1	77	good_allowed	25344
1	78	1	78	boundary	0
1	79	1	79	good_allowed	25344
1	82	1	82	good_allowed	23616
1	83	1	83	good_allowed	24576
1	84	1	84	good_allowed	25344
1	86	1	86	good_allowed	24576
1	87	1	87	good_allowed	23616
1	88	1	88	good_allowed	20736
1	90	1	90	good_allowed	23616
1	91	1	91	good_allowed	20736
1	94	1	94	good_allowed	23040
1	95	1	95	good_allowed	28800
1	99	1	99	good_allowed	24576
1	100	1	100	good_allowed	26880
1	102	1	102	good_allowed	25920
1	104	1	104	good_allowed	25344
1	106	1	106	good_allowed	21696
1	107	1	107	good_allowed	25344
1	108	1	108	good_allowed	23808
1	110	1	110	good_allowed	24576
1	113	1	113	good_allowed	25344
1	114	1	114	good_allowed	24576
1	116	1	116	good_allowed	21696
1	118	1	118	good_allowed	23040
1	119	1	119	good_allowed	28800
1	120	1	120	good_allowed	23808
1	124	1	124	good_allowed	25920
1	127	1	127	good_allowed	20736
1	132	1	132	good_allowed	25344
1	134	1	134	good_allowed	21696
1	135	1	135	good_allowed	25344
1	137	1	137	good_allowed	25920
1	139	1	139	good_allowed	28800
1	140	1	140	good_allowed	23808
1	141	1	141	good_allowed	25344
1	143	1	143	good_allowed	26880
1	144	1	144	boundary	0
1	145	1	145	good_allowed	26880
1	146	1	146	good_allowed	24576
1	152	1	152	good_allowed	23040
1	154	1	154	good_allowed	25344
1	155	1	155	boundary	0
1	156	1	156	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	7	1	7	good_allowed	25344
2	8	1	8	good_allowed	24768
2	9	1	9	good_allowed	24576
2	12	1	12	boundary	0
2	13	1	13	boundary	0
2	16	1	16	good_allowed	27456
2	17	1	17	good_allowed	25920
2	18	1	18	good_allowed	23424
2	19	1	19	good_allowed	28800
2	22	1	22	boundary	0
2	25	1	25	good_allowed	24192
2	28	1	28	boundary	0
2	30	1	30	good_allowed	24192
2	33	1	33	good_allowed	28800
2	35	1	35	good_allowed	24576
2	37	1	37	good_allowed	25920
2	40	1	40	good_allowed	22272
2	44	1	44	good_allowed	24192
2	45	1	45	good_allowed	25344
2	46	1	46	good_allowed	24192
2	49	1	49	good_allowed	27456
2	50	1	50	boundary	0
2	51	1	51	good_allowed	22272
2	53	1	53	good_allowed	28800
2	58	1	58	good_allowed	24192
2	59	1	59	good_allowed	24768
2	61	1	61	good_allowed	23424
2	67	1	67	good_allowed	24768
2	68	1	68	good_allowed	24192
2	75	1	75	good_allowed	24768
2	77	1	77	good_allowed	28800
2	80	1	80	good_allowed	28800
2	82	1	82	good_allowed	24768
2	89	1	89	good_allowed	24192
2	90	1	90	good_allowed	24768
2	96	1	96	good_allowed	23424
2	98	1	98	good_allowed	24768
2	99	1	99	good_allowed	24192
2	104	1	104	good_allowed	28800
2	106	1	106	good_allowed	22272
2	107	1	107	boundary	0
2	108	1	108	good_allowed	27456
2	111	1	111	good_allowed	24192
2	112	1	112	good_allowed	25344
2	113	1	113	good_allowed	24192
2	117	1	117	good_allowed	22272
2	120	1	120	good_allowed	25920
2	122	1	122	good_allowed	24576
2	124	1	124	good_allowed	28800
2	127	1	127	good_allowed	24192
2	129	1	129	boundary	0
2	132	1	132	good_allowed	24192
2	135	1	135	boundary	0
2	138	1	138	good_allowed	28800
2	139	1	139	good_allowed	23424
2	140	1	140	good_allowed	25920
2	141	1	141	good_allowed	27456
2	144	1	144	boundary	0
2	145	1	145	boundary	0
2	148	1	148	good_allowed	24576
2	149	1	149	good_allowed	24768
2	150	1	150	good_allowed	25344
2	156	1	156	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	6	1	6	good_allowed	25344
3	10	1	10	good_allowed	23040
3	12	1	12	good_allowed	26880
3	13	1	13	good_allowed	26880
3	14	1	14	good_allowed	20736
3	15	1	15	good_allowed	23040
3	16	1	16	good_allowed	25344
