family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	2	1	2	good_allowed	17280
1	6	1	6	good_allowed	15360
1	7	1	7	good_allowed	16128
1	8	1	8	good_allowed	16128
1	9	1	9	good_allowed	20736
1	11	1	11	good_allowed	17280
1	12	1	12	boundary	0
1	13	1	13	good_allowed	20736
1	14	1	14	good_allowed	16128
1	15	1	15	good_allowed	16128
1	16	1	16	good_allowed	16128
1	17	1	17	good_allowed	16128
1	18	1	18	good_allowed	15360
1	19	1	19	boundary	0
1	20	1	20	good_allowed	15360
1	22	1	22	good_allowed	17280
1	24	1	24	boundary	0
1	29	1	29	good_allowed	16128
1	30	1	30	good_allowed	17280
1	33	1	33	good_allowed	17280
1	34	1	34	good_allowed	16128
1	36	1	36	boundary	0
1	38	1	38	good_allowed	20736
1	39	1	39	boundary	0
1	40	1	40	good_allowed	17280
1	42	1	42	good_allowed	17280
1	49	1	49	good_allowed	17280
1	52	1	52	good_allowed	17280
1	53	1	53	boundary	0
1	54	1	54	good_allowed	17280
1	55	1	55	good_allowed	16128
1	56	1	56	good_allowed	17280
1	60	1	60	boundary	0
1	62	1	62	good_allowed	17280
1	63	1	63	boundary	0
1	64	1	64	good_allowed	17280
1	66	1	66	boundary	0
1	70	1	70	good_allowed	17280
1	71	1	71	good_allowed	16128
1	72	1	72	good_allowed	17280
1	73	1	73	boundary	0
1	74	1	74	good_allowed	17280
1	77	1	77	good_allowed	17280
1	84	1	84	good_allowed	17280
1	86	1	86	good_allowed	17280
1	87	1	87	boundary	0
1	88	1	88	good_allowed	20736
1	90	1	90	boundary	0
1	92	1	92	good_allowed	16128
1	93	1	93	good_allowed	17280
1	96	1	96	good_allowed	17280
1	97	1	97	good_allowed	16128
1	102	1	102	boundary	0
1	104	1	104	good_allowed	17280
1	106	1	106	good_allowed	15360
1	107	1	107	boundary	0
1	108	1	108	good_allowed	15360
1	109	1	109	good_allowed	16128
1	110	1	110	good_allowed	16128
1	111	1	111	good_allowed	16128
1	112	1	112	good_allowed	16128
1	113	1	113	good_allowed	20736
1	114	1	114	boundary	0
1	115	1	115	good_allowed	17280
1	117	1	117	good_allowed	20736
1	118	1	118	good_allowed	16128
1	119	1	119	good_allowed	16128
1	120	1	120	good_allowed	15360
1	124	1	124	good_allowed	17280
1	125	1	125	boundary	0
1	126	1	126	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	2	1	2	good_allowed	15168
2	5	1	5	good_allowed	17280
2	6	1	6	good_allowed	17280
2	8	1	8	good_allowed	13824
2	11	1	11	good_allowed	14208
2	12	1	12	good_allowed	15552
2	13	1	13	good_allowed	17088
2	15	1	15	good_allowed	16128
2	16	1	16	good_allowed	13824
2	17	1	17	good_allowed	16128
2	19	1	19	boundary	0
2	20	1	20	boundary	0
2	21	1	21	good_allowed	17280
2	23	1	23	good_allowed	14208
2	26	1	26	good_allowed	18432
2	28	1	28	good_allowed	16704
2	31	1	31	good_allowed	16128
2	33	1	33	good_allowed	20736
2	36	1	36	boundary	0
2	39	1	39	good_allowed	17088
2	40	1	40	boundary	0
2	41	1	41	good_allowed	16128
2	44	1	44	good_allowed	18432
2	50	1	50	good_allowed	20736
2	51	1	51	good_allowed	17280
2	53	1	53	good_allowed	15552
2	54	1	54	boundary	0
2	59	1	59	good_allowed	16704
2	60	1	60	boundary	0
2	63	1	63	good_allowed	15168
2	64	1	64	good_allowed	15168
2	67	1	67	boundary	0
2	68	1	68	good_allowed	16704
2	73	1	73	boundary	0
2	74	1	74	good_allowed	15552
2	76	1	76	good_allowed	17280
2	77	1	77	good_allowed	20736
2	83	1	83	good_allowed	18432
2	86	1	86	good_allowed	16128
2	87	1	87	boundary	0
2	88	1	88	good_allowed	17088
2	91	1	91	boundary	0
2	94	1	94	good_allowed	20736
2	96	1	96	good_allowed	16128
2	99	1	99	good_allowed	16704
2	101	1	101	good_allowed	18432
2	104	1	104	good_allowed	14208
2	106	1	106	good_allowed	17280
2	107	1	107	boundary	0
2	108	1	108	boundary	0
2	110	1	110	good_allowed	16128
2	111	1	111	good_allowed	13824
2	112	1	112	good_allowed	16128
2	114	1	114	good_allowed	17088
2	115	1	115	good_allowed	15552
2	116	1	116	good_allowed	14208
2	119	1	119	good_allowed	13824
2	121	1	121	good_allowed	17280
2	122	1	122	good_allowed	17280
2	125	1	125	good_allowed	15168
2	126	1	126	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	2	1	2	good_allowed	18432
3	3	1	3	good_allowed	18432
3	4	1	4	good_allowed	13440
3	5	1	5	good_allowed	13440
3	6	1	6	good_allowed	19584
3	7	1	7	good_allowed	13440
3	9	1	9	good_allowed	19584
3	10	1	10	good_allowed	16128
3	12	1	12	good_allowed	19584
3	13	1	13	good_allowed	15360
3	14	1	14	good_allowed	19584
3	15	1	15	boundary	0
3	17	1	17	boundary	0
3	18	1	18	good_allowed	13440
3	19	1	19	good_allowed	15360
3	20	1	20	good_allowed	15360
3	21	1	21	good_allowed	19584
3	24	1	24	good_allowed	19584
3	26	1	26	good_allowed	13440
3	27	1	27	good_allowed	16128
3	28	1	28	good_allowed	15360
3	30	1	30	good_allowed	16128
3	31	1	31	good_allowed	13440
