family	n	d	parameter	status	jacobian_order
4	0	1	0	boundary	0
4	1	1	1	boundary	0
4	3	1	3	good_allowed	19008
4	4	1	4	good_allowed	17760
4	5	1	5	boundary	0
4	10	1	10	good_allowed	17376
4	16	1	16	good_allowed	13440
4	17	1	17	boundary	0
4	21	1	21	good_allowed	18432
4	22	1	22	good_allowed	14208
4	29	1	29	good_allowed	14784
4	32	1	32	good_allowed	14304
4	36	1	36	boundary	0
4	38	1	38	good_allowed	18432
4	40	1	40	good_allowed	17184
4	47	1	47	good_allowed	19008
4	48	1	48	good_allowed	16128
4	50	1	50	good_allowed	15264
4	52	1	52	good_allowed	17280
4	53	1	53	good_allowed	18432
4	63	1	63	good_allowed	17280
4	68	1	68	good_allowed	17856
4	72	1	72	good_allowed	16320
4	73	1	73	boundary	0
4	74	1	74	good_allowed	15552
4	77	1	77	good_allowed	14208
4	80	1	80	good_allowed	16128
4	81	1	81	good_allowed	17280
4	83	1	83	good_allowed	17856
4	89	1	89	good_allowed	17376
4	91	1	91	good_allowed	16704
4	92	1	92	boundary	0
4	95	1	95	good_allowed	16320
4	96	1	96	good_allowed	15168
4	99	1	99	good_allowed	16128
4	100	1	100	boundary	0
4	104	1	104	good_allowed	16128
4	105	1	105	good_allowed	17280
4	106	1	106	good_allowed	15360
4	107	1	107	good_allowed	15264
4	108	1	108	good_allowed	16224
4	109	1	109	good_allowed	20736
4	110	1	110	good_allowed	17760
4	112	1	112	boundary	0
4	116	1	116	good_allowed	16128
4	121	1	121	good_allowed	17280
4	126	1	126	boundary	0
4	1	0	infinity	boundary	0
