family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	3	1	3	good_allowed	1536
1	4	1	4	boundary	0
1	5	1	5	boundary	0
1	6	1	6	boundary	0
1	7	1	7	boundary	0
1	8	1	8	boundary	0
1	9	1	9	boundary	0
1	10	1	10	good_allowed	1536
1	12	1	12	good_allowed	1728
1	14	1	14	good_allowed	1536
1	16	1	16	good_allowed	1728
1	18	1	18	good_allowed	1728
1	20	1	20	boundary	0
1	22	1	22	good_allowed	1728
1	24	1	24	good_allowed	1728
1	26	1	26	good_allowed	1536
1	28	1	28	good_allowed	1728
1	30	1	30	good_allowed	1536
1	31	1	31	boundary	0
1	32	1	32	boundary	0
1	33	1	33	boundary	0
1	34	1	34	boundary	0
1	35	1	35	boundary	0
1	36	1	36	boundary	0
1	37	1	37	good_allowed	1536
1	39	1	39	boundary	0
1	40	1	40	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	4	1	4	boundary	0
2	5	1	5	good_allowed	1536
2	6	1	6	boundary	0
2	7	1	7	boundary	0
2	8	1	8	good_allowed	1536
2	9	1	9	boundary	0
2	10	1	10	boundary	0
2	11	1	11	good_allowed	2304
2	15	1	15	good_allowed	2304
2	26	1	26	good_allowed	2304
2	30	1	30	good_allowed	2304
2	31	1	31	boundary	0
2	32	1	32	boundary	0
2	33	1	33	good_allowed	1536
2	34	1	34	boundary	0
2	35	1	35	boundary	0
2	36	1	36	good_allowed	1536
2	37	1	37	boundary	0
2	40	1	40	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	2	1	2	good_allowed	1920
3	3	1	3	good_allowed	1920
3	4	1	4	good_allowed	1920
3	5	1	5	good_allowed	1536
3	6	1	6	good_allowed	1536
3	7	1	7	good_allowed	1536
3	8	1	8	good_allowed	1536
3	9	1	9	boundary	0
3	10	1	10	good_allowed	1920
3	11	1	11	good_allowed	1536
3	12	1	12	good_allowed	1920
3	13	1	13	good_allowed	1536
3	14	1	14	good_allowed	1920
3	15	1	15	good_allowed	1536
3	16	1	16	boundary	0
3	17	1	17	good_allowed	1920
3	18	1	18	boundary	0
3	19	1	19	good_allowed	1536
3	20	1	20	good_allowed	1920
3	21	1	21	good_allowed	1920
3	22	1	22	good_allowed	1536
3	23	1	23	boundary	0
3	24	1	24	good_allowed	1920
3	25	1	25	boundary	0
3	26	1	26	good_allowed	1536
3	27	1	27	good_allowed	1920
3	28	1	28	good_allowed	1536
3	29	1	29	good_allowed	1920
3	30	1	30	good_allowed	1536
3	31	1	31	good_allowed	1920
3	32	1	32	boundary	0
3	33	1	33	good_allowed	1536
3	34	1	34	good_allowed	1536
3	35	1	35	good_allowed	1536
3	36	1	36	good_allowed	1536
3	37	1	37	good_allowed	1920
3	38	1	38	good_allowed	1920
3	39	1	39	good_allowed	1920
3	40	1	40	boundary	0
3	1	0	infinity	boundary	0
