family	n	d	parameter	status	jacobian_order
4	0	1	0	boundary	0
4	1	1	1	boundary	0
4	2	1	2	good_allowed	10368
4	6	1	6	boundary	0
4	9	1	9	good_allowed	8064
4	10	1	10	boundary	0
4	12	1	12	good_allowed	10272
4	15	1	15	boundary	0
4	21	1	21	good_allowed	11136
4	23	1	23	good_allowed	10752
4	24	1	24	good_allowed	11136
4	26	1	26	good_allowed	10176
4	27	1	27	good_allowed	11520
4	33	1	33	boundary	0
4	34	1	34	good_allowed	9120
4	35	1	35	good_allowed	12960
4	42	1	42	good_allowed	10272
4	43	1	43	boundary	0
4	48	1	48	good_allowed	11520
4	54	1	54	good_allowed	8064
4	55	1	55	boundary	0
4	56	1	56	boundary	0
4	60	1	60	good_allowed	11136
4	63	1	63	good_allowed	10368
4	65	1	65	boundary	0
4	72	1	72	good_allowed	9792
4	75	1	75	boundary	0
4	76	1	76	good_allowed	10560
4	82	1	82	good_allowed	10560
4	85	1	85	good_allowed	14400
4	86	1	86	good_allowed	11136
4	87	1	87	good_allowed	10080
4	88	1	88	good_allowed	9408
4	89	1	89	good_allowed	10368
4	90	1	90	good_allowed	11520
4	91	1	91	boundary	0
4	94	1	94	boundary	0
4	96	1	96	boundary	0
4	97	1	97	good_allowed	9216
4	98	1	98	boundary	0
4	99	1	99	good_allowed	10368
4	100	1	100	boundary	0
4	1	0	infinity	boundary	0
