prime	torsion_coset	m	n	ord_g1	ord_g2	state	t
13	1	0	1	8	16	3	inf
13	1	0	6	8	16	3	inf
13	1	0	9	8	16	3	inf
13	1	1	3	8	16	3	inf
13	1	1	8	8	16	3	inf
13	1	1	11	8	16	3	inf
13	1	2	5	8	16	3	inf
13	1	2	10	8	16	3	inf
13	1	2	13	8	16	3	inf
13	1	3	7	8	16	3	inf
13	1	3	12	8	16	3	inf
13	1	3	15	8	16	3	inf
13	1	4	1	8	16	3	inf
13	1	4	9	8	16	3	inf
13	1	4	14	8	16	3	inf
13	1	5	0	8	16	3	inf
13	1	5	3	8	16	3	inf
13	1	5	11	8	16	3	inf
13	1	6	2	8	16	3	inf
13	1	6	5	8	16	3	inf
13	1	6	13	8	16	3	inf
13	1	7	4	8	16	3	inf
13	1	7	7	8	16	3	inf
13	1	7	15	8	16	3	inf
13	2	0	1	8	16	3	inf
13	2	0	9	8	16	3	inf
13	2	0	14	8	16	3	inf
13	2	1	0	8	16	3	inf
13	2	1	3	8	16	3	inf
13	2	1	11	8	16	3	inf
13	2	2	2	8	16	3	inf
13	2	2	5	8	16	3	inf
13	2	2	13	8	16	3	inf
13	2	3	4	8	16	3	inf
13	2	3	7	8	16	3	inf
13	2	3	15	8	16	3	inf
13	2	4	1	8	16	3	inf
13	2	4	6	8	16	3	inf
13	2	4	9	8	16	3	inf
13	2	5	3	8	16	3	inf
13	2	5	8	8	16	3	inf
13	2	5	11	8	16	3	inf
13	2	6	5	8	16	3	inf
13	2	6	10	8	16	3	inf
13	2	6	13	8	16	3	inf
13	2	7	7	8	16	3	inf
13	2	7	12	8	16	3	inf
13	2	7	15	8	16	3	inf
11	1	0	2	16	8	3	9
11	1	0	3	16	8	3	2
11	1	0	6	16	8	3	2
11	1	0	7	16	8	3	inf
11	1	2	0	16	8	3	2
11	1	2	3	16	8	3	2
11	1	2	4	16	8	3	inf
11	1	2	7	16	8	3	9
11	1	4	0	16	8	3	2
11	1	4	1	16	8	3	inf
11	1	4	4	16	8	3	9
11	1	4	5	16	8	3	2
11	1	6	1	16	8	3	9
11	1	6	2	16	8	3	2
11	1	6	5	16	8	3	2
11	1	6	6	16	8	3	inf
11	1	8	2	16	8	3	2
11	1	8	3	16	8	3	inf
11	1	8	6	16	8	3	9
11	1	8	7	16	8	3	2
11	1	10	0	16	8	3	inf
11	1	10	3	16	8	3	9
11	1	10	4	16	8	3	2
11	1	10	7	16	8	3	2
11	1	12	0	16	8	3	9
11	1	12	1	16	8	3	2
11	1	12	4	16	8	3	2
11	1	12	5	16	8	3	inf
11	1	14	1	16	8	3	2
11	1	14	2	16	8	3	inf
11	1	14	5	16	8	3	9
11	1	14	6	16	8	3	2
11	2	0	2	16	8	3	2
11	2	0	3	16	8	3	inf
11	2	0	6	16	8	3	9
11	2	0	7	16	8	3	2
11	2	2	0	16	8	3	inf
11	2	2	3	16	8	3	9
11	2	2	4	16	8	3	2
11	2	2	7	16	8	3	2
11	2	4	0	16	8	3	9
11	2	4	1	16	8	3	2
11	2	4	4	16	8	3	2
11	2	4	5	16	8	3	inf
11	2	6	1	16	8	3	2
11	2	6	2	16	8	3	inf
11	2	6	5	16	8	3	9
11	2	6	6	16	8	3	2
11	2	8	2	16	8	3	9
11	2	8	3	16	8	3	2
11	2	8	6	16	8	3	2
11	2	8	7	16	8	3	inf
11	2	10	0	16	8	3	2
11	2	10	3	16	8	3	2
11	2	10	4	16	8	3	inf
11	2	10	7	16	8	3	9
11	2	12	0	16	8	3	2
11	2	12	1	16	8	3	inf
11	2	12	4	16	8	3	9
11	2	12	5	16	8	3	2
11	2	14	1	16	8	3	9
11	2	14	2	16	8	3	2
11	2	14	5	16	8	3	2
11	2	14	6	16	8	3	inf
41	1	0	0	12	6	3	1
41	1	0	1	12	6	3	inf
41	1	0	2	12	6	3	inf
41	1	0	3	12	6	3	inf
41	1	0	4	12	6	3	inf
41	1	0	5	12	6	3	inf
41	1	1	0	12	6	3	inf
41	1	1	1	12	6	3	inf
41	1	1	2	12	6	3	inf
41	1	1	3	12	6	3	inf
41	1	1	4	12	6	3	inf
41	1	1	5	12	6	3	inf
41	1	2	0	12	6	3	inf
41	1	2	1	12	6	3	inf
41	1	2	2	12	6	3	inf
41	1	2	3	12	6	3	inf
41	1	2	4	12	6	3	inf
41	1	2	5	12	6	3	inf
41	1	3	0	12	6	3	inf
41	1	3	1	12	6	3	inf
41	1	3	2	12	6	3	inf
41	1	3	3	12	6	3	inf
41	1	3	4	12	6	3	inf
41	1	3	5	12	6	3	inf
41	1	4	0	12	6	3	inf
41	1	4	1	12	6	3	inf
41	1	4	2	12	6	3	1
41	1	4	3	12	6	3	inf
41	1	4	4	12	6	3	inf
41	1	4	5	12	6	3	inf
41	1	5	0	12	6	3	inf
41	1	5	1	12	6	3	inf
41	1	5	2	12	6	3	inf
41	1	5	3	12	6	3	inf
41	1	5	4	12	6	3	inf
41	1	5	5	12	6	3	inf
41	1	6	0	12	6	3	inf
41	1	6	1	12	6	3	inf
41	1	6	2	12	6	3	inf
41	1	6	3	12	6	3	inf
41	1	6	4	12	6	3	inf
41	1	6	5	12	6	3	inf
41	1	7	0	12	6	3	inf
41	1	7	1	12	6	3	inf
41	1	7	2	12	6	3	inf
41	1	7	3	12	6	3	inf
41	1	7	4	12	6	3	inf
41	1	7	5	12	6	3	inf
41	1	8	0	12	6	3	inf
41	1	8	1	12	6	3	inf
41	1	8	2	12	6	3	inf
41	1	8	3	12	6	3	inf
41	1	8	4	12	6	3	1
41	1	8	5	12	6	3	inf
41	1	9	0	12	6	3	inf
41	1	9	1	12	6	3	inf
41	1	9	2	12	6	3	inf
41	1	9	3	12	6	3	inf
41	1	9	4	12	6	3	inf
41	1	9	5	12	6	3	inf
41	1	10	0	12	6	3	inf
41	1	10	1	12	6	3	inf
41	1	10	2	12	6	3	inf
41	1	10	3	12	6	3	inf
41	1	10	4	12	6	3	inf
41	1	10	5	12	6	3	inf
41	1	11	0	12	6	3	inf
41	1	11	1	12	6	3	inf
41	1	11	2	12	6	3	inf
