family	n	d	parameter	status	jacobian_order
4	0	1	0	boundary	0
4	1	1	1	boundary	0
4	2	1	2	good_allowed	2880
4	4	1	4	good_allowed	1920
4	5	1	5	good_allowed	2880
4	7	1	7	boundary	0
4	8	1	8	boundary	0
4	11	1	11	good_allowed	2304
4	12	1	12	good_allowed	2880
4	16	1	16	good_allowed	2208
4	18	1	18	boundary	0
4	21	1	21	boundary	0
4	25	1	25	boundary	0
4	38	1	38	good_allowed	1920
4	41	1	41	boundary	0
4	42	1	42	boundary	0
4	43	1	43	good_allowed	1920
4	44	1	44	boundary	0
4	45	1	45	good_allowed	1920
4	46	1	46	boundary	0
4	1	0	infinity	boundary	0
