family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	5	1	5	good_allowed	5376
1	6	1	6	good_allowed	6336
1	7	1	7	boundary	0
1	8	1	8	boundary	0
1	9	1	9	boundary	0
1	10	1	10	good_allowed	6336
1	11	1	11	good_allowed	5376
1	12	1	12	good_allowed	6336
1	13	1	13	good_allowed	5376
1	15	1	15	good_allowed	5376
1	19	1	19	good_allowed	5376
1	22	1	22	good_allowed	6336
1	28	1	28	good_allowed	6336
1	31	1	31	good_allowed	5376
1	33	1	33	good_allowed	6336
1	35	1	35	boundary	0
1	37	1	37	good_allowed	6336
1	39	1	39	good_allowed	5376
1	42	1	42	good_allowed	6336
1	48	1	48	good_allowed	6336
1	51	1	51	good_allowed	5376
1	55	1	55	good_allowed	5376
1	57	1	57	good_allowed	5376
1	58	1	58	good_allowed	6336
1	59	1	59	good_allowed	5376
1	60	1	60	good_allowed	6336
1	61	1	61	boundary	0
1	62	1	62	boundary	0
1	63	1	63	boundary	0
1	64	1	64	good_allowed	6336
1	65	1	65	good_allowed	5376
1	69	1	69	boundary	0
1	70	1	70	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	2	1	2	good_allowed	4992
2	4	1	4	good_allowed	4992
2	6	1	6	good_allowed	4032
2	8	1	8	boundary	0
2	9	1	9	boundary	0
2	12	1	12	good_allowed	4032
2	15	1	15	good_allowed	4992
2	18	1	18	good_allowed	4992
2	19	1	19	good_allowed	4992
2	22	1	22	good_allowed	6336
2	29	1	29	good_allowed	6336
2	35	1	35	good_allowed	4992
2	36	1	36	good_allowed	4992
2	42	1	42	good_allowed	6336
2	49	1	49	good_allowed	6336
2	52	1	52	good_allowed	4992
2	53	1	53	good_allowed	4992
2	56	1	56	good_allowed	4992
2	59	1	59	good_allowed	4032
2	62	1	62	boundary	0
2	63	1	63	boundary	0
2	65	1	65	good_allowed	4032
2	67	1	67	good_allowed	4992
2	69	1	69	good_allowed	4992
2	70	1	70	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	2	1	2	good_allowed	5760
3	3	1	3	good_allowed	5760
3	4	1	4	good_allowed	4608
3	7	1	7	good_allowed	5760
3	10	1	10	good_allowed	5760
3	11	1	11	boundary	0
3	13	1	13	boundary	0
3	16	1	16	good_allowed	4608
3	17	1	17	good_allowed	5760
3	18	1	18	good_allowed	4608
3	20	1	20	good_allowed	4608
3	22	1	22	good_allowed	4608
3	24	1	24	good_allowed	5760
3	25	1	25	good_allowed	5760
3	29	1	29	good_allowed	4608
3	31	1	31	good_allowed	4608
3	32	1	32	good_allowed	4608
3	35	1	35	good_allowed	5760
3	36	1	36	good_allowed	5760
3	39	1	39	good_allowed	4608
3	40	1	40	good_allowed	4608
3	42	1	42	good_allowed	4608
3	46	1	46	good_allowed	5760
3	47	1	47	good_allowed	5760
3	49	1	49	good_allowed	4608
3	51	1	51	good_allowed	4608
3	53	1	53	good_allowed	4608
3	54	1	54	good_allowed	5760
3	55	1	55	good_allowed	4608
3	58	1	58	boundary	0
3	60	1	60	boundary	0
3	61	1	61	good_allowed	5760
3	64	1	64	good_allowed	5760
3	67	1	67	good_allowed	4608
3	68	1	68	good_allowed	5760
3	69	1	69	good_allowed	5760
3	70	1	70	boundary	0
3	1	0	infinity	boundary	0
