family	n	d	parameter	status	jacobian_order
4	0	1	0	boundary	0
4	1	1	1	boundary	0
4	2	1	2	good_allowed	1536
4	3	1	3	good_allowed	1536
4	5	1	5	good_allowed	1728
4	9	1	9	boundary	0
4	10	1	10	boundary	0
4	14	1	14	good_allowed	1728
4	16	1	16	boundary	0
4	18	1	18	boundary	0
4	19	1	19	good_allowed	1536
4	21	1	21	good_allowed	1632
4	22	1	22	boundary	0
4	23	1	23	good_allowed	1920
4	25	1	25	boundary	0
4	27	1	27	boundary	0
4	28	1	28	good_allowed	1728
4	29	1	29	boundary	0
4	30	1	30	good_allowed	2304
4	32	1	32	boundary	0
4	33	1	33	boundary	0
4	38	1	38	good_allowed	1536
4	39	1	39	boundary	0
4	40	1	40	boundary	0
4	1	0	infinity	boundary	0
