family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	3	1	3	good_allowed	38784
1	8	1	8	good_allowed	33024
1	10	1	10	good_allowed	33792
1	15	1	15	good_allowed	38784
1	17	1	17	good_allowed	33792
1	19	1	19	good_allowed	38784
1	20	1	20	good_allowed	33024
1	21	1	21	good_allowed	33024
1	23	1	23	good_allowed	40704
1	26	1	26	good_allowed	36672
1	30	1	30	good_allowed	43008
1	31	1	31	good_allowed	34560
1	36	1	36	good_allowed	38784
1	38	1	38	good_allowed	38592
1	39	1	39	good_allowed	41280
1	41	1	41	good_allowed	40704
1	46	1	46	good_allowed	43008
1	47	1	47	good_allowed	37248
1	49	1	49	good_allowed	38784
1	52	1	52	good_allowed	36672
1	56	1	56	good_allowed	38592
1	58	1	58	good_allowed	33792
1	60	1	60	good_allowed	40704
1	64	1	64	good_allowed	41280
1	66	1	66	good_allowed	38784
1	68	1	68	good_allowed	38784
1	69	1	69	good_allowed	33024
1	72	1	72	good_allowed	36672
1	74	1	74	good_allowed	33024
1	75	1	75	good_allowed	33024
1	77	1	77	good_allowed	37248
1	80	1	80	good_allowed	34560
1	83	1	83	good_allowed	38784
1	87	1	87	good_allowed	37248
1	88	1	88	good_allowed	43008
1	89	1	89	good_allowed	34560
1	92	1	92	good_allowed	38784
1	95	1	95	good_allowed	38592
1	96	1	96	good_allowed	41280
1	98	1	98	boundary	0
1	100	1	100	good_allowed	41280
1	101	1	101	good_allowed	38592
1	104	1	104	good_allowed	38784
1	107	1	107	good_allowed	34560
1	108	1	108	good_allowed	43008
1	109	1	109	good_allowed	37248
1	113	1	113	good_allowed	38784
1	116	1	116	good_allowed	34560
1	119	1	119	good_allowed	37248
1	121	1	121	good_allowed	33024
1	122	1	122	good_allowed	33024
1	124	1	124	good_allowed	36672
1	127	1	127	good_allowed	33024
1	128	1	128	good_allowed	38784
1	130	1	130	good_allowed	38784
1	132	1	132	good_allowed	41280
1	136	1	136	good_allowed	40704
1	138	1	138	good_allowed	33792
1	140	1	140	good_allowed	38592
1	144	1	144	good_allowed	36672
1	147	1	147	good_allowed	38784
1	149	1	149	good_allowed	37248
1	150	1	150	good_allowed	43008
1	155	1	155	good_allowed	40704
1	157	1	157	good_allowed	41280
1	158	1	158	good_allowed	38592
1	160	1	160	good_allowed	38784
1	165	1	165	good_allowed	34560
1	166	1	166	good_allowed	43008
1	170	1	170	good_allowed	36672
1	173	1	173	good_allowed	40704
1	175	1	175	good_allowed	33024
1	176	1	176	good_allowed	33024
1	177	1	177	good_allowed	38784
1	179	1	179	good_allowed	33792
1	181	1	181	good_allowed	38784
1	186	1	186	good_allowed	33792
1	188	1	188	good_allowed	33024
1	193	1	193	good_allowed	38784
1	195	1	195	boundary	0
1	196	1	196	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	3	1	3	good_allowed	41472
2	10	1	10	good_allowed	38784
2	14	1	14	boundary	0
2	23	1	23	good_allowed	38592
2	25	1	25	good_allowed	38016
2	31	1	31	good_allowed	43008
2	32	1	32	good_allowed	36864
2	36	1	36	good_allowed	36864
2	40	1	40	good_allowed	36864
2	42	1	42	good_allowed	42240
2	43	1	43	good_allowed	37248
2	51	1	51	good_allowed	39168
2	55	1	55	good_allowed	37248
2	59	1	59	good_allowed	38784
2	60	1	60	good_allowed	38592
2	61	1	61	good_allowed	42240
2	63	1	63	good_allowed	38016
2	64	1	64	good_allowed	36864
2	66	1	66	good_allowed	41472
2	77	1	77	good_allowed	37440
2	80	1	80	good_allowed	36864
2	81	1	81	good_allowed	36864
2	85	1	85	good_allowed	39168
2	87	1	87	good_allowed	37440
2	89	1	89	good_allowed	43008
2	90	1	90	good_allowed	36864
2	93	1	93	good_allowed	36864
2	104	1	104	good_allowed	36864
2	107	1	107	good_allowed	36864
2	108	1	108	good_allowed	43008
2	110	1	110	good_allowed	37440
2	112	1	112	good_allowed	39168
2	116	1	116	good_allowed	36864
2	117	1	117	good_allowed	36864
2	120	1	120	good_allowed	37440
2	131	1	131	good_allowed	41472
2	133	1	133	good_allowed	36864
2	134	1	134	good_allowed	38016
2	136	1	136	good_allowed	42240
2	137	1	137	good_allowed	38592
2	138	1	138	good_allowed	38784
2	142	1	142	good_allowed	37248
2	146	1	146	good_allowed	39168
2	154	1	154	good_allowed	37248
2	155	1	155	good_allowed	42240
2	157	1	157	good_allowed	36864
2	161	1	161	good_allowed	36864
2	165	1	165	good_allowed	36864
2	166	1	166	good_allowed	43008
2	172	1	172	good_allowed	38016
2	174	1	174	good_allowed	38592
2	183	1	183	boundary	0
2	187	1	187	good_allowed	38784
2	194	1	194	good_allowed	41472
2	196	1	196	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
3	2	1	2	good_allowed	33792
3	3	1	3	good_allowed	33792
3	5	1	5	good_allowed	33792
3	6	1	6	good_allowed	43008
3	7	1	7	good_allowed	36864
3	9	1	9	good_allowed	33792
3	10	1	10	good_allowed	36864
3	11	1	11	good_allowed	41472
3	12	1	12	good_allowed	36864
3	13	1	13	good_allowed	39936
3	14	1	14	boundary	0
3	15	1	15	good_allowed	43008
3	16	1	16	good_allowed	36864
3	17	1	17	good_allowed	36864
3	18	1	18	good_allowed	41472
