family	n	d	parameter	status	jacobian_order
1	0	1	0	boundary	0
1	1	1	1	boundary	0
1	3	1	3	good_allowed	33408
1	4	1	4	good_allowed	35136
1	8	1	8	good_allowed	31872
1	11	1	11	good_allowed	32256
1	13	1	13	good_allowed	36672
1	14	1	14	good_allowed	32256
1	16	1	16	good_allowed	33792
1	19	1	19	good_allowed	31872
1	21	1	21	good_allowed	33792
1	24	1	24	good_allowed	31488
1	35	1	35	good_allowed	35136
1	40	1	40	good_allowed	33792
1	42	1	42	good_allowed	31488
1	44	1	44	good_allowed	33408
1	45	1	45	good_allowed	35136
1	48	1	48	good_allowed	33792
1	49	1	49	good_allowed	33600
1	54	1	54	good_allowed	36672
1	56	1	56	good_allowed	33792
1	60	1	60	good_allowed	33408
1	63	1	63	good_allowed	36672
1	64	1	64	good_allowed	32256
1	66	1	66	good_allowed	31872
1	68	1	68	good_allowed	33600
1	73	1	73	boundary	0
1	74	1	74	boundary	0
1	75	1	75	boundary	0
1	81	1	81	good_allowed	31488
1	83	1	83	good_allowed	33600
1	84	1	84	good_allowed	33792
1	89	1	89	boundary	0
1	94	1	94	good_allowed	33792
1	95	1	95	good_allowed	33600
1	97	1	97	good_allowed	31488
1	103	1	103	boundary	0
1	104	1	104	boundary	0
1	105	1	105	boundary	0
1	110	1	110	good_allowed	33600
1	112	1	112	good_allowed	31872
1	114	1	114	good_allowed	32256
1	115	1	115	good_allowed	36672
1	118	1	118	good_allowed	33408
1	122	1	122	good_allowed	33792
1	124	1	124	good_allowed	36672
1	129	1	129	good_allowed	33600
1	130	1	130	good_allowed	33792
1	133	1	133	good_allowed	35136
1	134	1	134	good_allowed	33408
1	136	1	136	good_allowed	31488
1	138	1	138	good_allowed	33792
1	143	1	143	good_allowed	35136
1	154	1	154	good_allowed	31488
1	157	1	157	good_allowed	33792
1	159	1	159	good_allowed	31872
1	162	1	162	good_allowed	33792
1	164	1	164	good_allowed	32256
1	165	1	165	good_allowed	36672
1	167	1	167	good_allowed	32256
1	170	1	170	good_allowed	31872
1	174	1	174	good_allowed	35136
1	175	1	175	good_allowed	33408
1	177	1	177	boundary	0
1	178	1	178	boundary	0
1	1	0	infinity	boundary	0
2	0	1	0	boundary	0
2	1	1	1	boundary	0
2	5	1	5	good_allowed	32256
2	10	1	10	good_allowed	32256
2	13	1	13	good_allowed	32256
2	16	1	16	good_allowed	32064
2	18	1	18	good_allowed	32256
2	19	1	19	good_allowed	31872
2	23	1	23	good_allowed	32832
2	25	1	25	good_allowed	33792
2	26	1	26	good_allowed	28800
2	27	1	27	good_allowed	32256
2	28	1	28	good_allowed	33408
2	29	1	29	good_allowed	33600
2	31	1	31	good_allowed	30720
2	32	1	32	good_allowed	33408
2	34	1	34	good_allowed	33408
2	36	1	36	good_allowed	32256
2	37	1	37	good_allowed	33600
2	39	1	39	good_allowed	29952
2	40	1	40	good_allowed	30720
2	41	1	41	good_allowed	30528
2	43	1	43	good_allowed	33792
2	44	1	44	good_allowed	30720
2	47	1	47	good_allowed	33600
2	48	1	48	good_allowed	30528
2	50	1	50	good_allowed	33792
2	52	1	52	good_allowed	30720
2	53	1	53	good_allowed	32256
2	54	1	54	good_allowed	36672
2	55	1	55	good_allowed	32256
2	56	1	56	good_allowed	32064
2	61	1	61	good_allowed	30720
2	62	1	62	good_allowed	28800
2	63	1	63	good_allowed	36672
2	66	1	66	good_allowed	31872
2	68	1	68	good_allowed	33792
2	70	1	70	good_allowed	32832
2	73	1	73	good_allowed	26880
2	74	1	74	boundary	0
2	75	1	75	boundary	0
2	76	1	76	good_allowed	26880
2	78	1	78	good_allowed	29952
2	79	1	79	good_allowed	33408
2	80	1	80	good_allowed	33600
2	85	1	85	good_allowed	30720
2	94	1	94	good_allowed	30720
2	99	1	99	good_allowed	33600
2	100	1	100	good_allowed	33408
2	101	1	101	good_allowed	29952
2	103	1	103	good_allowed	26880
2	104	1	104	boundary	0
2	105	1	105	boundary	0
2	106	1	106	good_allowed	26880
2	109	1	109	good_allowed	32832
2	111	1	111	good_allowed	33792
2	113	1	113	good_allowed	31872
2	116	1	116	good_allowed	36672
2	117	1	117	good_allowed	28800
2	118	1	118	good_allowed	30720
2	123	1	123	good_allowed	32064
2	124	1	124	good_allowed	32256
2	125	1	125	good_allowed	36672
2	126	1	126	good_allowed	32256
2	127	1	127	good_allowed	30720
2	129	1	129	good_allowed	33792
2	131	1	131	good_allowed	30528
2	132	1	132	good_allowed	33600
2	135	1	135	good_allowed	30720
2	136	1	136	good_allowed	33792
2	138	1	138	good_allowed	30528
2	139	1	139	good_allowed	30720
2	140	1	140	good_allowed	29952
2	142	1	142	good_allowed	33600
2	143	1	143	good_allowed	32256
2	145	1	145	good_allowed	33408
2	147	1	147	good_allowed	33408
2	148	1	148	good_allowed	30720
2	150	1	150	good_allowed	33600
2	151	1	151	good_allowed	33408
2	152	1	152	good_allowed	32256
2	153	1	153	good_allowed	28800
2	154	1	154	good_allowed	33792
2	156	1	156	good_allowed	32832
2	160	1	160	good_allowed	31872
2	161	1	161	good_allowed	32256
2	163	1	163	good_allowed	32064
2	166	1	166	good_allowed	32256
2	169	1	169	good_allowed	32256
2	174	1	174	good_allowed	32256
2	178	1	178	boundary	0
2	1	0	infinity	boundary	0
3	0	1	0	boundary	0
3	1	1	1	boundary	0
